stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
13.45,10.2,31.0,7.6,324.5,0.25,110.0,2019-12-05 16:07:00,51.825233000000004,1.73135,14.37,13.2,0.03,295.0
13.54,10.2,31.0,8.0,326.6,0.25,109.8,2019-12-05 16:08:00,51.823733000000004,1.7367830000000002,14.37,13.3,0.03,295.2
13.63,10.2,30.0,6.0,328.6,0.25,109.8,2019-12-05 16:09:00,51.822233000000004,1.7422669999999998,14.37,13.3,0.03,295.2
13.73,10.2,31.0,7.0,317.8,0.25,110.1,2019-12-05 16:10:00,51.82075,1.747783,14.37,13.4,0.03,294.9
13.85,10.2,30.0,9.8,323.6,0.25,110.3,2019-12-05 16:11:00,51.819233000000004,1.7533330000000005,14.37,13.4,0.03,294.7
13.83,10.2,30.0,7.7,327.2,0.25,105.7,2019-12-05 16:12:00,51.817717,1.758833,14.37,13.4,0.03,299.3
13.86,10.2,30.0,10.3,339.7,0.25,104.7,2019-12-05 16:13:00,51.81645,1.7645,14.37,13.4,0.03,300.3
13.87,10.2,30.0,9.2,335.6,0.25,105.2,2019-12-05 16:14:00,51.815233,1.77025,14.37,13.4,0.03,299.8
13.84,10.2,30.0,10.5,339.0,0.25,105.2,2019-12-05 16:15:00,51.814033,1.775983,14.37,13.4,0.03,299.8
13.81,10.2,30.0,11.7,339.2,0.25,104.8,2019-12-05 16:16:00,51.812867,1.7817,14.37,13.4,0.03,300.2
13.67,10.2,31.0,11.5,339.9,0.25,104.7,2019-12-05 16:17:00,51.811683,1.7874169999999998,14.37,13.4,0.03,300.3
13.64,10.2,30.0,10.8,345.0,0.25,100.7,2019-12-05 16:18:00,51.810583,1.79315,14.37,13.3,0.03,304.3
13.54,10.2,31.0,7.9,6.700000000000002,0.25,99.7,2019-12-05 16:19:00,51.809683,1.79895,14.37,13.3,0.03,305.3
13.57,10.2,32.0,9.9,341.7,0.25,100.7,2019-12-05 16:20:00,51.808783,1.8048,14.37,13.4,0.03,304.3
13.84,10.2,30.0,8.0,348.7,0.25,99.4,2019-12-05 16:21:00,51.807833,1.8107,14.37,13.6,0.03,305.6
14.05,10.2,30.0,7.0,335.6,0.25,100.2,2019-12-05 16:22:00,51.806983,1.81665,14.37,13.6,0.03,304.8
14.05,10.2,30.0,7.0,335.6,0.25,100.2,2019-12-05 16:22:46,51.806983,1.81665,14.37,13.6,0.03,304.8
13.96,10.2,29.0,8.3,349.6,0.25,99.8,2019-12-05 16:23:00,51.806117,1.822583,14.37,13.5,0.03,305.2
14.04,10.2,30.0,8.7,339.1,0.25,100.0,2019-12-05 16:24:00,51.805283,1.8285,14.37,13.5,0.03,305.0
13.94,10.2,29.0,7.8,341.6,0.25,99.8,2019-12-05 16:25:00,51.80445,1.8344,14.37,13.5,0.03,305.2
13.94,10.2,30.0,8.8,349.5,0.25,99.6,2019-12-05 16:26:00,51.803683,1.8403,14.37,13.4,0.03,305.4
13.77,10.2,32.03,7.8,8.0,0.25,88.1,2019-12-05 16:27:00,51.802933,1.8461169999999998,14.37,13.1,0.03,316.9
13.17,10.2,27.0,6.9,32.10000000000001,0.25,70.6,2019-12-05 16:28:00,51.8029,1.8517830000000002,14.37,12.4,0.03,334.4
13.05,10.2,25.38,5.6,36.2,0.25,68.0,2019-12-05 16:29:00,51.8038,1.8571,14.37,12.3,0.03,337.0
13.31,10.2,26.34,6.0,38.2,0.25,68.1,2019-12-05 16:30:00,51.804933,1.8624169999999998,14.37,12.6,0.03,336.9
13.63,10.2,31.0,6.2,31.40000000000001,0.34,69.1,2019-12-05 16:31:00,51.8061,1.86785,14.92,12.9,0.03,335.9
13.75,10.2,30.0,6.4,33.0,0.34,69.1,2019-12-05 16:32:00,51.80725,1.8733830000000002,14.92,13.0,0.03,335.9
13.93,10.2,29.0,10.16,37.3,0.34,68.3,2019-12-05 16:33:00,51.8084,1.87895,14.92,13.1,0.03,336.7
13.9,10.2,30.0,6.4,34.10000000000001,0.34,68.1,2019-12-05 16:34:00,51.8096,1.8845330000000002,14.92,13.1,0.03,336.9
13.89,10.2,30.0,5.7,24.60000000000001,0.34,68.3,2019-12-05 16:35:00,51.810817,1.8901,14.92,13.2,0.03,336.7
13.99,10.2,30.0,5.6,29.0,0.34,68.5,2019-12-05 16:36:00,51.812017,1.8957330000000001,14.92,13.2,0.03,336.5
14.04,10.2,30.0,7.2,49.5,0.34,68.3,2019-12-05 16:37:00,51.813233000000004,1.9014,14.92,13.3,0.03,336.7
14.11,10.2,32.36,6.7,27.3,0.34,66.8,2019-12-05 16:38:00,51.81445,1.90705,14.92,13.3,0.03,338.2
14.15,10.2,30.0,9.96,37.40000000000001,0.34,65.8,2019-12-05 16:39:00,51.815733,1.91265,14.92,13.4,0.03,339.2
14.23,10.2,33.01,5.5,36.2,0.34,65.7,2019-12-05 16:40:00,51.817133,1.91825,14.92,13.4,0.03,339.3
14.28,10.2,36.86,7.1,40.10000000000001,0.34,66.3,2019-12-05 16:41:00,51.818533,1.92385,14.92,13.4,0.03,338.7
14.29,10.2,36.86,6.7,44.40000000000001,0.34,66.3,2019-12-05 16:42:00,51.8199,1.9294669999999998,14.92,13.4,0.03,338.7
14.29,10.2,37.96,9.26,48.90000000000001,0.34,65.5,2019-12-05 16:43:00,51.821267,1.935083,14.92,13.4,0.03,339.5
14.22,10.2,32.36,6.4,40.3,0.34,65.0,2019-12-05 16:44:00,51.8227,1.940667,14.92,13.4,0.03,340.0
14.23,10.2,32.36,6.4,48.39999999999999,0.34,65.2,2019-12-05 16:45:00,51.824166999999996,1.9462169999999999,14.92,13.4,0.03,339.8
14.24,10.2,32.36,7.6,39.69999999999999,0.34,65.4,2019-12-05 16:46:00,51.8256,1.9517830000000005,14.92,13.4,0.03,339.6
14.24,10.2,33.33,10.06,40.60000000000001,0.34,65.3,2019-12-05 16:47:00,51.827033,1.95735,14.92,13.4,0.03,339.7
14.29,10.2,36.86,6.8,69.89999999999999,0.34,65.3,2019-12-05 16:48:00,51.828466999999996,1.9629330000000005,14.92,13.5,0.03,339.7
14.26,10.2,36.86,6.1,44.2,0.34,65.0,2019-12-05 16:49:00,51.829933000000004,1.9685169999999999,14.92,13.5,0.03,340.0
14.23,10.2,32.36,6.5,44.30000000000001,0.34,65.1,2019-12-05 16:50:00,51.8314,1.974117,14.92,13.6,0.03,339.9
14.23,10.2,32.36,6.5,44.30000000000001,0.34,65.1,2019-12-05 16:50:06,51.8314,1.974117,14.92,13.6,0.03,339.9
14.36,10.2,36.86,7.0,58.5,0.34,65.2,2019-12-05 16:51:00,51.832867,1.9797330000000002,14.92,13.6,0.03,339.8
14.31,10.2,36.86,6.5,40.19999999999999,0.34,64.9,2019-12-05 16:52:00,51.834333,1.98535,14.92,13.6,0.03,340.1
14.19,10.2,33.33,10.11,52.89999999999999,0.34,64.7,2019-12-05 16:53:00,51.835817,1.990967,14.92,13.6,0.03,340.3
14.4,10.2,37.96,9.96,33.099999999999994,0.34,64.9,2019-12-05 16:54:00,51.837317,1.9966,14.92,13.6,0.03,340.1
14.37,10.2,37.96,9.71,32.0,0.34,64.9,2019-12-05 16:55:00,51.8388,2.00225,14.92,13.7,0.03,340.1
14.26,10.2,36.86,7.5,44.69999999999999,0.34,64.4,2019-12-05 16:56:00,51.8403,2.007883,14.92,13.7,0.03,340.6
14.2,10.2,30.0,7.1,58.7,0.34,64.8,2019-12-05 16:57:00,51.841867,2.0135,14.92,13.7,0.03,340.2
14.34,10.2,36.86,6.9,41.5,0.34,65.5,2019-12-05 16:58:00,51.8434,2.01915,14.92,13.8,0.03,339.5
14.39,10.2,36.86,6.3,37.3,0.34,65.4,2019-12-05 16:59:00,51.844883,2.024867,14.92,13.7,0.03,339.6
14.37,10.2,36.86,7.6,55.7,0.34,65.2,2019-12-05 17:00:00,51.84635,2.030533,14.92,13.7,0.03,339.8
14.38,10.2,37.96,9.31,27.39999999999999,0.34,64.9,2019-12-05 17:01:00,51.847833,2.0362169999999997,14.92,13.7,0.03,340.1
14.38,10.2,36.86,6.4,66.1,0.34,65.0,2019-12-05 17:02:00,51.849317,2.041867,14.92,13.7,0.03,340.0
14.4,10.2,36.86,6.3,44.7,0.34,65.0,2019-12-05 17:03:00,51.850817,2.047533,14.92,13.7,0.03,340.0
14.47,10.2,36.86,6.9,49.40000000000001,0.34,65.0,2019-12-05 17:04:00,51.8523,2.0532169999999996,14.92,13.7,0.03,340.0
14.42,10.2,37.96,10.11,50.2,0.34,64.6,2019-12-05 17:05:00,51.853783,2.0589,14.92,13.7,0.03,340.4
14.44,10.2,37.96,9.91,66.10000000000001,0.34,64.7,2019-12-05 17:06:00,51.855283,2.06455,14.92,13.7,0.03,340.3
14.39,10.2,37.96,9.86,40.80000000000001,0.34,65.1,2019-12-05 17:07:00,51.856783,2.070183,14.92,13.6,0.03,339.9
14.33,10.2,36.86,7.3,58.6,0.34,65.0,2019-12-05 17:08:00,51.858233,2.07585,14.92,13.6,0.03,340.0
14.39,10.2,36.86,6.5,56.0,0.34,65.0,2019-12-05 17:09:00,51.859716999999996,2.0815,14.92,13.7,0.03,340.0
14.48,10.2,36.86,6.7,46.8,0.34,65.0,2019-12-05 17:10:00,51.8612,2.087167,14.92,13.7,0.03,340.0
14.44,10.2,37.96,9.21,28.699999999999992,0.34,64.9,2019-12-05 17:11:00,51.862667,2.092833,14.92,13.6,0.03,340.1
14.41,10.2,37.96,9.76,36.0,0.34,64.7,2019-12-05 17:12:00,51.864133,2.09845,14.92,13.6,0.03,340.3
14.31,10.2,36.86,7.0,44.1,0.34,64.4,2019-12-05 17:13:00,51.865666999999995,2.1040669999999997,14.92,13.6,0.03,340.6
14.36,10.2,36.86,6.8,45.10000000000001,0.34,65.3,2019-12-05 17:14:00,51.86725,2.10965,14.92,13.7,0.03,339.7
14.32,10.2,36.86,7.0,43.2,0.34,71.3,2019-12-05 17:15:00,51.868783,2.1153169999999997,14.92,13.7,0.03,333.7
14.29,10.2,37.96,9.8,19.80000000000001,0.34,81.1,2019-12-05 17:16:00,51.86995,2.121167,14.92,13.6,0.03,323.9
14.12,10.2,32.36,8.4,17.799999999999994,0.34,84.3,2019-12-05 17:17:00,51.870533,2.127167,14.92,13.4,0.03,320.7
14.08,10.2,32.36,7.9,26.599999999999994,0.34,83.4,2019-12-05 17:18:00,51.87085,2.133167,14.92,13.3,0.03,321.6
14.1,10.2,32.36,8.4,23.3,0.34,82.0,2019-12-05 17:19:00,51.8712,2.139133,14.92,13.4,0.03,323.0
14.07,10.2,33.33,9.7,20.200000000000006,0.34,81.2,2019-12-05 17:20:00,51.871633,2.145117,14.92,13.4,0.03,323.8
14.1,10.2,32.36,7.5,22.099999999999994,0.34,81.5,2019-12-05 17:21:00,51.872116999999996,2.1511169999999997,14.92,13.4,0.03,323.5
14.09,10.2,32.36,7.6,20.400000000000006,0.34,81.3,2019-12-05 17:22:00,51.8726,2.1571,14.92,13.4,0.03,323.7
14.13,10.2,30.0,6.6,15.5,0.34,81.9,2019-12-05 17:23:00,51.873083,2.1631169999999997,14.92,13.5,0.03,323.1
14.04,10.2,33.33,10.01,26.40000000000001,0.34,81.0,2019-12-05 17:24:00,51.87355,2.169167,14.92,13.5,0.03,324.0
14.11,10.2,30.0,8.0,25.599999999999994,0.34,80.4,2019-12-05 17:25:00,51.874083,2.175217,14.92,13.6,0.03,324.6
14.12,10.2,32.36,7.3,38.60000000000001,0.34,80.8,2019-12-05 17:26:00,51.874666999999995,2.181283,14.92,13.7,0.03,324.2
14.11,10.2,32.36,8.1,20.0,0.34,81.6,2019-12-05 17:27:00,51.875233,2.1873669999999996,14.92,13.7,0.03,323.4
14.11,10.2,32.36,7.1,20.400000000000006,0.34,81.1,2019-12-05 17:28:00,51.875766999999996,2.19345,14.92,13.7,0.03,323.9
14.14,10.2,32.36,9.0,19.599999999999994,0.34,81.9,2019-12-05 17:29:00,51.876333,2.19955,14.92,13.7,0.03,323.1
14.08,10.2,32.36,8.3,15.5,0.34,81.4,2019-12-05 17:30:00,51.87685,2.20565,14.92,13.7,0.03,323.6
14.13,10.2,33.33,9.2,18.3,0.34,80.7,2019-12-05 17:31:00,51.8774,2.211667,14.92,13.7,0.03,324.3
14.15,10.2,33.33,9.1,31.70000000000001,0.34,80.3,2019-12-05 17:32:00,51.878033,2.217867,14.92,13.8,0.03,324.7
14.19,10.2,30.0,8.9,19.69999999999999,0.34,81.9,2019-12-05 17:33:00,51.878683,2.223983,14.92,13.8,0.03,323.1
14.16,10.2,32.36,8.9,18.700000000000006,0.34,82.1,2019-12-05 17:34:00,51.87925,2.2301330000000004,14.92,13.8,0.03,322.9
14.12,10.2,30.0,9.8,21.70000000000001,0.34,81.3,2019-12-05 17:35:00,51.879816999999996,2.236267,14.92,13.8,0.03,323.7
14.19,10.2,32.36,8.7,10.0,0.34,81.1,2019-12-05 17:36:00,51.880417,2.2424169999999997,14.92,13.8,0.03,323.9
14.17,10.2,33.33,10.1,38.2,0.34,81.1,2019-12-05 17:37:00,51.881033,2.24855,14.92,13.8,0.03,323.9
14.25,10.2,33.33,9.5,24.10000000000001,0.34,81.3,2019-12-05 17:38:00,51.88165,2.2546,14.92,13.9,0.03,323.7
14.22,10.2,33.01,5.9,12.200000000000005,0.34,81.3,2019-12-05 17:39:00,51.882267,2.2608669999999997,14.92,13.9,0.03,323.7
14.24,10.2,33.33,9.5,25.8,0.34,80.9,2019-12-05 17:40:00,51.882867,2.2670169999999996,14.92,13.8,0.03,324.1
14.23,10.2,32.36,7.1,20.80000000000001,0.34,81.6,2019-12-05 17:41:00,51.88345,2.273183,14.92,13.9,0.03,323.4
14.21,10.2,32.36,8.3,17.200000000000006,0.34,81.5,2019-12-05 17:42:00,51.884017,2.2793330000000003,14.92,13.9,0.03,323.5
14.23,10.2,32.36,8.5,38.6,0.34,81.0,2019-12-05 17:43:00,51.884583,2.285517,14.92,13.9,0.03,324.0
14.25,10.2,32.36,7.3,12.400000000000004,0.34,80.5,2019-12-05 17:44:00,51.885166999999996,2.2917,14.92,13.9,0.03,324.5
14.15,10.2,32.36,8.1,19.700000000000006,0.34,80.5,2019-12-05 17:45:00,51.8858,2.297767,14.92,13.9,0.03,324.5
14.19,10.2,33.33,9.3,16.299999999999994,0.34,81.5,2019-12-05 17:46:00,51.886433000000004,2.30405,14.92,14.0,0.03,323.5
14.23,10.2,32.36,6.2,357.9,0.34,81.8,2019-12-05 17:47:00,51.887017,2.310233,14.92,13.9,0.03,323.2
14.19,10.2,32.36,7.7,17.799999999999994,0.34,80.9,2019-12-05 17:48:00,51.8876,2.316417,14.92,13.9,0.03,324.1
14.18,10.2,30.0,7.9,21.200000000000006,0.34,80.5,2019-12-05 17:49:00,51.888233,2.3226,14.92,13.9,0.03,324.5
14.15,10.2,32.36,7.3,11.900000000000004,0.34,80.8,2019-12-05 17:50:00,51.888867,2.328767,14.92,13.9,0.03,324.2
14.13,10.2,32.36,6.3,24.0,0.34,81.0,2019-12-05 17:51:00,51.889517,2.334967,14.92,13.9,0.03,324.0
14.13,10.2,30.0,8.1,24.0,0.34,81.1,2019-12-05 17:52:00,51.890133,2.34105,14.92,14.0,0.03,323.9
14.08,10.2,32.36,7.5,3.299999999999997,0.34,81.2,2019-12-05 17:53:00,51.8908,2.3473669999999998,14.92,14.0,0.03,323.8
14.1,10.2,32.36,7.9,38.1,0.34,80.9,2019-12-05 17:54:00,51.891417,2.3534669999999998,14.92,14.0,0.03,324.1
14.23,10.2,32.36,7.9,58.30000000000001,0.34,80.5,2019-12-05 17:55:00,51.892083,2.3597669999999997,14.92,14.0,0.03,324.5
14.19,10.2,32.36,8.6,38.8,0.34,81.5,2019-12-05 17:56:00,51.892767,2.365883,14.92,14.0,0.03,323.5
14.19,10.2,32.36,8.4,19.600000000000012,0.34,81.3,2019-12-05 17:57:00,51.893383,2.372233,14.92,14.0,0.03,323.7
14.14,10.2,33.33,9.4,21.399999999999988,0.34,80.7,2019-12-05 17:58:00,51.893966999999996,2.378367,14.92,14.0,0.03,324.3
14.09,10.2,32.36,8.5,21.0,0.34,80.4,2019-12-05 17:59:00,51.894633,2.3847169999999998,14.92,14.1,0.03,324.6
14.12,10.2,32.36,8.8,49.80000000000001,0.34,81.0,2019-12-05 18:00:00,51.895317,2.390833,14.92,14.1,0.03,324.0
14.11,10.2,30.0,7.8,24.8,0.34,81.5,2019-12-05 18:01:00,51.895983,2.397183,14.92,14.0,0.03,323.5
14.2,10.2,32.36,8.0,18.900000000000006,0.34,81.8,2019-12-05 18:02:00,51.896617,2.4033,14.92,14.0,0.03,323.2
14.22,10.2,32.36,8.4,19.400000000000006,0.34,81.0,2019-12-05 18:03:00,51.897217,2.409533,14.92,14.0,0.03,324.0
14.17,10.2,32.36,7.7,24.300000000000008,0.34,81.1,2019-12-05 18:04:00,51.89785,2.4157669999999998,14.92,14.1,0.03,323.9
14.25,10.2,33.33,9.4,22.70000000000001,0.34,81.0,2019-12-05 18:05:00,51.898517,2.422017,14.92,14.1,0.03,324.0
14.18,10.2,33.33,9.7,19.599999999999994,0.34,81.2,2019-12-05 18:06:00,51.899167,2.428267,14.92,14.1,0.03,323.8
14.22,10.2,30.0,9.3,20.700000000000006,0.34,81.0,2019-12-05 18:07:00,51.8998,2.434533,14.92,14.1,0.03,324.0
14.15,10.2,33.33,10.0,49.8,0.34,83.3,2019-12-05 18:08:00,51.900433,2.4408,14.92,14.1,0.03,321.7
14.1,10.2,33.33,10.0,13.900000000000004,0.34,84.6,2019-12-05 18:09:00,51.90095,2.447083,14.92,14.1,0.03,320.4
14.09,10.2,33.33,9.2,19.899999999999988,0.34,84.4,2019-12-05 18:10:00,51.9014,2.4533669999999996,14.92,14.0,0.03,320.6
14.07,10.2,30.0,8.1,17.200000000000006,0.34,84.1,2019-12-05 18:11:00,51.901866999999996,2.459633,14.92,14.1,0.03,320.9
14.08,10.2,33.33,10.4,19.8,0.34,84.4,2019-12-05 18:12:00,51.902367,2.4659,14.92,14.1,0.03,320.6
14.08,10.2,30.0,7.8,45.60000000000001,0.34,85.2,2019-12-05 18:13:00,51.90285,2.472167,14.92,14.1,0.03,319.8
14.03,10.2,33.33,11.1,5.200000000000003,0.34,89.8,2019-12-05 18:14:00,51.903267,2.4784669999999998,14.92,14.0,0.03,315.2
13.95,10.2,30.0,11.3,9.700000000000003,0.34,90.7,2019-12-05 18:15:00,51.903433,2.484717,14.92,13.9,0.03,314.3
13.88,10.2,30.0,10.6,4.200000000000003,0.34,94.5,2019-12-05 18:16:00,51.9035,2.490967,14.92,13.9,0.03,310.5
13.8,10.2,31.0,10.3,358.8,0.34,94.9,2019-12-05 18:17:00,51.903333,2.497183,14.92,13.8,0.03,310.1
13.78,10.2,30.0,10.8,349.2,0.28,99.6,2019-12-05 18:18:00,51.903133000000004,2.503367,16.69,13.7,0.03,305.4
13.58,10.2,31.0,13.7,342.8,0.28,100.6,2019-12-05 18:19:00,51.902716999999996,2.509467,16.69,13.6,0.03,304.4
13.58,10.2,31.0,11.8,351.8,0.28,101.3,2019-12-05 18:20:00,51.902266999999995,2.515517,16.69,13.6,0.03,303.7
13.58,10.2,31.0,11.8,351.8,0.28,101.3,2019-12-05 18:20:33,51.902266999999995,2.515517,16.69,13.6,0.03,303.7
13.58,10.2,31.0,11.0,336.1,0.28,104.8,2019-12-05 18:21:00,51.901717,2.5215669999999997,16.69,13.5,0.03,300.2
13.55,10.2,32.0,11.2,337.7,0.28,108.1,2019-12-05 18:22:00,51.901033,2.527533,16.69,13.5,0.03,296.9
13.48,10.2,31.0,14.8,329.6,0.28,110.8,2019-12-05 18:23:00,51.900117,2.5334,16.69,13.4,0.03,294.2
13.35,10.2,32.0,11.4,333.1,0.28,113.4,2019-12-05 18:24:00,51.8991,2.539167,16.69,13.4,0.03,291.6
13.17,10.2,26.84,9.0,326.1,0.28,115.1,2019-12-05 18:25:00,51.897933,2.544833,16.69,13.2,0.03,289.9
13.33,10.2,29.96,10.3,304.6,0.28,119.3,2019-12-05 18:26:00,51.896633,2.550467,16.69,13.4,0.03,285.7
14.39,10.2,37.29,13.8,298.2,0.28,124.2,2019-12-05 18:27:00,51.894983,2.55635,16.69,14.5,0.03,280.8
15.12,10.2,43.27,15.2,276.3,0.28,131.1,2019-12-05 18:28:00,51.892967,2.5621669999999996,16.69,15.2,0.03,273.9
15.41,10.2,51.7,12.4,293.9,0.28,134.0,2019-12-05 18:29:00,51.890433,2.567683,16.69,15.3,0.03,271.0
15.77,10.2,54.81,15.9,272.3,0.28,135.5,2019-12-05 18:30:00,51.887683,2.573083,16.69,15.6,0.03,269.5
15.84,10.2,54.81,16.6,277.6,0.28,134.9,2019-12-05 18:31:00,51.884817,2.5784,16.69,15.7,0.03,270.1
15.99,10.2,54.81,18.5,262.29999999999995,0.28,139.3,2019-12-05 18:32:00,51.8819,2.583767,16.69,15.9,0.03,265.7
16.04,10.2,54.0,17.9,267.1,0.28,140.3,2019-12-05 18:33:00,51.878817,2.588867,16.69,15.9,0.03,264.7
16.0,10.2,54.81,17.0,264.5,0.28,139.8,2019-12-05 18:34:00,51.875667,2.593867,16.69,15.7,0.03,265.2
15.14,10.2,43.27,17.5,267.20000000000005,0.28,140.7,2019-12-05 18:35:00,51.872733000000004,2.598667,16.69,14.7,0.03,264.3
14.34,10.2,37.29,14.3,283.2,0.28,140.4,2019-12-05 18:36:00,51.86998300000001,2.6032830000000002,16.69,14.0,0.03,264.6
13.85,10.2,38.14,17.0,264.6,0.28,140.4,2019-12-05 18:37:00,51.86735,2.6077169999999996,16.69,13.5,0.03,264.6
13.4,10.2,32.0,18.4,255.3,0.28,144.3,2019-12-05 18:38:00,51.864783,2.612083,16.69,13.2,0.03,260.7
13.24,10.2,30.31,17.7,271.4,0.28,145.9,2019-12-05 18:39:00,51.862133,2.616117,16.69,13.0,0.03,259.1
13.12,10.2,32.0,17.5,273.6,0.28,145.1,2019-12-05 18:40:00,51.859466999999995,2.619967,16.69,12.8,0.03,259.9
13.05,10.2,32.0,17.4,266.5,0.28,144.5,2019-12-05 18:41:00,51.856916999999996,2.6238669999999997,16.69,12.8,0.03,260.5
13.01,10.2,29.61,14.3,279.2,0.28,143.9,2019-12-05 18:42:00,51.854333000000004,2.6278,16.69,12.8,0.03,261.1
12.9,10.2,29.52,16.8,264.7,0.28,143.3,2019-12-05 18:43:00,51.85175,2.631767,16.69,12.8,0.03,261.7
12.91,10.2,29.52,17.1,270.6,0.28,143.0,2019-12-05 18:44:00,51.849216999999996,2.635783,16.69,12.8,0.03,262.0
12.91,10.2,28.86,13.2,283.1,0.28,142.6,2019-12-05 18:45:00,51.8467,2.63985,16.69,12.8,0.03,262.4
12.98,10.2,28.86,15.0,264.4,0.28,142.6,2019-12-05 18:46:00,51.844167,2.643967,16.69,12.8,0.03,262.4
13.02,10.2,32.0,17.8,274.1,0.28,141.5,2019-12-05 18:47:00,51.8417,2.6480330000000003,16.69,12.8,0.03,263.5
13.04,10.2,30.31,16.4,276.5,0.28,142.0,2019-12-05 18:48:00,51.839233,2.6522330000000003,16.69,12.9,0.03,263.0
12.97,10.2,29.52,17.3,265.8,0.28,142.0,2019-12-05 18:49:00,51.83675,2.656367,16.69,12.8,0.03,263.0
13.04,10.2,29.61,14.8,273.5,0.28,141.5,2019-12-05 18:50:00,51.83423300000001,2.660483,16.69,12.8,0.03,263.5
12.97,10.2,29.52,15.3,273.1,0.28,140.7,2019-12-05 18:51:00,51.831767,2.6646669999999997,16.69,12.9,0.03,264.3
13.01,10.2,30.31,16.3,274.3,0.28,140.7,2019-12-05 18:52:00,51.829333,2.668917,16.69,12.9,0.03,264.3
13.03,10.2,32.0,16.3,273.5,0.28,141.0,2019-12-05 18:53:00,51.8269,2.6731830000000003,16.69,12.9,0.03,264.0
12.98,10.2,29.52,17.4,265.5,0.28,141.2,2019-12-05 18:54:00,51.824467,2.6773830000000003,16.69,12.9,0.03,263.8
13.04,10.2,30.31,16.8,277.5,0.28,137.0,2019-12-05 18:55:00,51.821967,2.68155,16.69,12.7,0.03,268.0
13.06,10.2,27.44,11.6,287.9,0.28,134.1,2019-12-05 18:56:00,51.81968300000001,2.6860169999999997,16.69,12.9,0.03,270.9
13.19,10.2,27.44,10.2,286.9,0.28,130.0,2019-12-05 18:57:00,51.817516999999995,2.690633,16.69,13.0,0.03,275.0
13.24,10.2,27.44,10.1,317.0,0.28,123.5,2019-12-05 18:58:00,51.8155,2.695533,16.69,13.1,0.03,281.5
13.24,10.2,27.44,10.1,317.0,0.28,123.5,2019-12-05 18:58:17,51.8155,2.695533,16.69,13.1,0.03,281.5
13.25,10.2,27.44,11.2,301.3,0.28,120.7,2019-12-05 18:59:00,51.8138,2.7008,16.69,13.3,0.03,284.3
13.28,10.2,31.0,9.1,309.0,0.28,120.2,2019-12-05 19:00:00,51.812233,2.706267,16.69,13.4,0.03,284.8
13.31,10.2,31.0,13.0,300.2,0.28,117.6,2019-12-05 19:01:00,51.8107,2.71175,16.69,13.4,0.03,287.4
13.28,10.2,31.0,9.9,310.2,0.28,111.0,2019-12-05 19:02:00,51.809317,2.717317,16.69,13.4,0.03,294.0
