stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
13.34,12.31,29.0,6.6,172.4,0.55,262.0,2019-12-29 03:06:00,40.78125,27.7275,8.0,14.0,0.03,143.0
13.35,12.31,29.0,11.1,149.6,0.55,264.0,2019-12-29 03:07:00,40.780533,27.72315,8.0,14.1,0.03,141.0
13.4,12.31,30.0,8.3,170.7,0.55,265.3,2019-12-29 03:08:00,40.779883,27.717883,8.0,13.9,0.03,139.7
13.38,12.31,29.0,6.5,143.99999999999997,0.55,263.1,2019-12-29 03:09:00,40.77925,27.712233,8.0,14.0,0.03,141.89999999999995
13.44,12.31,30.0,7.9,176.1,0.55,261.8,2019-12-29 03:10:00,40.77865,27.708016999999998,8.0,14.1,0.03,143.2
13.51,12.31,29.0,5.9,139.29999999999998,0.55,263.1,2019-12-29 03:11:00,40.7779,27.70300000000001,8.0,14.1,0.03,141.89999999999995
13.43,12.31,29.0,7.4,170.20000000000005,0.55,264.4,2019-12-29 03:12:00,40.7772,27.697816999999997,8.0,14.1,0.03,140.60000000000002
13.46,12.31,29.0,8.2,163.7,0.55,265.3,2019-12-29 03:13:00,40.7766,27.692833,8.0,14.0,0.03,139.7
13.43,12.31,29.0,11.9,141.5,0.55,264.3,2019-12-29 03:14:00,40.776033,27.687666999999998,8.0,14.0,0.03,140.7
13.31,12.31,29.0,6.5,174.09999999999997,0.55,263.1,2019-12-29 03:15:00,40.775417,27.682667,8.0,14.0,0.03,141.89999999999995
13.35,12.31,29.0,7.0,163.60000000000005,0.55,262.7,2019-12-29 03:16:00,40.77473300000001,27.677583000000002,8.0,14.1,0.03,142.3
13.37,12.31,29.0,6.8,163.79999999999995,0.55,263.8,2019-12-29 03:17:00,40.774033,27.672417,8.0,14.2,0.03,141.2
13.37,12.31,29.0,6.8,163.79999999999995,0.55,263.8,2019-12-29 03:17:07,40.774033,27.672417,8.0,14.2,0.03,141.2
13.42,12.31,30.0,9.1,145.79999999999995,0.55,264.6,2019-12-29 03:18:00,40.773367,27.667383,8.0,14.1,0.03,140.39999999999998
13.45,12.31,29.0,7.6,161.8,0.55,264.7,2019-12-29 03:19:00,40.772783000000004,27.66225,8.0,14.1,0.03,140.3
13.46,12.31,30.0,7.9,170.1,0.55,263.8,2019-12-29 03:20:00,40.772217,27.657117,8.0,14.1,0.03,141.2
13.52,12.31,30.0,8.5,174.09999999999997,0.55,263.6,2019-12-29 03:21:00,40.771583,27.651999999999997,8.0,14.1,0.03,141.39999999999995
13.5,12.31,29.0,6.2,171.29999999999995,0.55,263.6,2019-12-29 03:22:00,40.770967,27.646866999999997,8.0,14.2,0.03,141.39999999999995
13.62,12.31,29.0,7.4,173.5,0.55,263.3,2019-12-29 03:23:00,40.77035,27.641717,8.0,14.2,0.03,141.7
13.49,12.31,28.0,6.5,201.3,0.55,260.7,2019-12-29 03:24:00,40.769767,27.636583,8.0,14.1,0.03,144.3
13.42,12.31,29.0,10.7,185.2,0.55,255.6,2019-12-29 03:25:00,40.769,27.631517,8.0,14.1,0.03,149.4
13.39,12.31,27.0,9.8,192.0,0.55,254.5,2019-12-29 03:26:00,40.7678,27.625767,8.0,14.1,0.03,150.5
13.47,12.31,27.0,8.2,172.59999999999997,0.55,256.1,2019-12-29 03:27:00,40.766683,27.62078300000001,8.0,14.2,0.03,148.89999999999995
13.43,12.31,29.0,6.8,174.9,0.55,257.7,2019-12-29 03:28:00,40.76565,27.615766999999998,8.0,14.2,0.03,147.3
13.41,12.31,30.0,6.8,176.79999999999995,0.55,258.1,2019-12-29 03:29:00,40.76475,27.6107,8.0,14.2,0.03,146.89999999999995
13.41,12.31,29.0,7.0,204.4,0.55,247.2,2019-12-29 03:30:00,40.763983,27.60633300000001,8.0,14.0,0.03,157.8
13.1,12.31,27.0,7.6,210.8,0.55,239.8,2019-12-29 03:31:00,40.762283000000004,27.60105,8.0,13.8,0.03,165.2
13.04,12.31,26.84,6.8,207.0,0.55,238.8,2019-12-29 03:32:00,40.760633,27.59723300000001,8.0,13.8,0.03,166.2
13.2,12.31,26.84,8.4,208.1,0.55,241.7,2019-12-29 03:33:00,40.758517,27.592467,8.0,13.9,0.03,163.3
13.26,12.31,29.0,8.0,213.7,0.55,244.0,2019-12-29 03:34:00,40.756617,27.587633,8.0,14.0,0.03,161.0
