stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
14.74,10.4,38.05,6.6,299.5,0.81,349.9,2019-12-07 06:00:00,52.2756,3.8747,14.82,14.2,0.71,55.100000000000016
14.68,10.4,38.05,6.6,313.6,0.81,350.1,2019-12-07 06:01:00,52.279483,3.873733,14.82,14.2,0.71,54.899999999999984
14.65,10.4,38.09,10.06,292.5,0.81,349.6,2019-12-07 06:02:00,52.283367,3.8727669999999996,14.82,14.1,0.71,55.399999999999984
14.65,10.4,38.09,10.06,292.5,0.81,349.6,2019-12-07 06:02:22,52.283367,3.8727669999999996,14.82,14.1,0.71,55.399999999999984
14.51,10.4,38.09,9.66,287.8,0.81,349.4,2019-12-07 06:03:00,52.287217,3.87175,14.82,14.0,0.71,55.600000000000016
14.63,10.4,38.09,9.91,294.7,0.81,350.2,2019-12-07 06:04:00,52.2911,3.870683,14.82,14.1,0.71,54.80000000000001
14.71,10.4,38.47,5.7,295.2000000000001,0.81,350.9,2019-12-07 06:05:00,52.295,3.86975,14.82,14.2,0.71,54.100000000000016
14.69,10.4,38.47,5.6,317.1,0.81,349.6,2019-12-07 06:06:00,52.298883000000004,3.868833,14.82,14.1,0.71,55.399999999999984
14.61,10.4,38.05,6.3,297.0,0.81,349.8,2019-12-07 06:07:00,52.30275,3.86785,14.82,14.1,0.71,55.19999999999999
14.53,10.4,38.05,6.2,339.6,0.81,351.0,2019-12-07 06:08:00,52.306616999999996,3.8669,14.82,14.0,0.71,54.0
14.6,10.4,38.05,6.8,306.7,0.81,351.2,2019-12-07 06:09:00,52.3105,3.866017,14.82,14.1,0.71,53.80000000000001
14.64,10.4,38.47,5.7,297.4000000000001,0.81,351.7,2019-12-07 06:10:00,52.3144,3.865133,14.82,14.1,0.71,53.30000000000001
14.66,10.4,38.05,7.0,306.7,0.81,0.0,2019-12-07 06:11:00,52.318333,3.864433,14.82,14.3,0.71,45.0
14.99,10.4,38.8,9.2,274.40000000000003,0.81,1.2,2019-12-07 06:12:00,52.322333,3.86475,14.82,14.4,0.71,43.8
15.09,10.4,38.26,7.9,286.5,0.81,6.1,2019-12-07 06:13:00,52.32635,3.865133,14.82,14.5,0.71,38.9
15.2,10.4,38.26,8.4,263.8,0.81,8.8,2019-12-07 06:14:00,52.33035,3.8662,14.82,14.5,0.71,36.2
15.29,10.4,51.0,6.2,286.6,0.81,8.8,2019-12-07 06:15:00,52.334333,3.867467,14.82,14.6,0.71,36.2
15.25,10.4,39.96,10.1,260.40000000000003,0.81,8.9,2019-12-07 06:16:00,52.3383,3.8687,14.82,14.5,0.71,36.1
15.25,10.4,38.26,8.5,272.70000000000005,0.81,9.4,2019-12-07 06:17:00,52.342267,3.8699169999999996,14.82,14.6,0.71,35.6
15.02,10.4,39.96,10.06,250.9,0.81,4.7,2019-12-07 06:18:00,52.346216999999996,3.8711330000000004,14.82,14.4,0.71,40.3
14.97,10.4,37.05,5.9,253.7,0.81,4.2,2019-12-07 06:19:00,52.350167,3.8718169999999996,14.82,14.4,0.71,40.8
14.94,10.4,37.05,6.0,282.5,0.81,5.4,2019-12-07 06:20:00,52.35415,3.8725330000000002,14.82,14.4,0.71,39.6
15.09,10.4,38.26,7.5,259.1,0.81,6.6,2019-12-07 06:21:00,52.35815,3.87345,14.82,14.4,0.71,38.4
14.97,10.4,38.8,11.9,256.4,0.81,6.3,2019-12-07 06:22:00,52.3621,3.874483,14.82,14.4,0.71,38.7
15.07,10.4,38.26,7.6,258.1,0.81,7.0,2019-12-07 06:23:00,52.366083,3.875433,14.82,14.4,0.71,38.0
14.99,10.4,38.8,10.2,260.1,0.81,7.4,2019-12-07 06:24:00,52.370033,3.87645,14.82,14.4,0.71,37.6
15.03,10.4,39.96,9.3,281.7,0.81,8.1,2019-12-07 06:25:00,52.374016999999995,3.8776,14.82,14.5,0.71,36.9
15.11,10.4,39.96,10.01,296.9000000000001,0.81,7.9,2019-12-07 06:26:00,52.377967,3.87875,14.82,14.4,0.71,37.1
15.06,10.4,38.26,6.1,265.9,0.81,8.3,2019-12-07 06:27:00,52.381917,3.88,14.82,14.5,0.71,36.7
15.07,10.4,38.26,8.6,274.6,0.81,7.7,2019-12-07 06:28:00,52.38585,3.8812,14.82,14.4,0.71,37.3
14.94,10.4,38.8,9.1,267.40000000000003,0.81,8.2,2019-12-07 06:29:00,52.389783,3.882317,14.82,14.3,0.71,36.8
14.95,10.4,38.8,10.1,263.3,0.81,8.5,2019-12-07 06:30:00,52.3937,3.8835830000000002,14.82,14.4,0.71,36.5
15.01,10.4,38.26,8.9,255.3,0.81,8.4,2019-12-07 06:31:00,52.397633,3.88485,14.82,14.4,0.71,36.6
14.98,10.4,38.34,6.8,273.7,0.81,7.8,2019-12-07 06:32:00,52.401567,3.8860669999999997,14.82,14.3,0.71,37.2
15.02,10.4,39.96,9.81,299.1,0.81,9.5,2019-12-07 06:33:00,52.405483000000004,3.8872169999999997,14.82,14.4,0.71,35.5
15.17,10.4,38.26,6.2,285.1,0.81,9.6,2019-12-07 06:34:00,52.409433,3.8886,14.82,14.6,0.71,35.4
15.12,10.4,39.96,10.3,277.4,0.81,8.5,2019-12-07 06:35:00,52.41335,3.889967,14.82,14.4,0.71,36.5
15.09,10.4,38.26,6.4,271.1,0.81,8.7,2019-12-07 06:36:00,52.417367,3.891167,14.82,14.5,0.71,36.3
15.23,10.4,38.26,8.9,239.7,0.81,9.6,2019-12-07 06:37:00,52.42135,3.89245,14.82,14.6,0.71,35.4
15.12,10.4,38.26,7.2,238.4,0.81,9.2,2019-12-07 06:38:00,52.425333,3.893783,14.82,14.5,0.71,35.8
15.17,10.4,39.96,10.5,242.4,0.81,9.3,2019-12-07 06:39:00,52.4293,3.89515,14.82,14.6,0.71,35.7
15.09,10.4,39.96,10.7,259.79999999999995,0.81,8.6,2019-12-07 06:40:00,52.43325,3.8964,14.82,14.5,0.71,36.4
15.15,10.4,39.96,9.5,266.90000000000003,0.81,9.7,2019-12-07 06:41:00,52.437217000000004,3.8976669999999998,14.82,14.6,0.71,35.3
15.14,10.4,39.96,10.9,267.8,0.81,9.2,2019-12-07 06:42:00,52.44116700000001,3.899083,14.82,14.6,0.71,35.8
15.22,10.4,38.26,7.3,282.9,0.81,9.0,2019-12-07 06:43:00,52.44516700000001,3.9003669999999997,14.82,14.6,0.71,36.0
15.2,10.4,38.26,8.7,261.40000000000003,0.81,9.4,2019-12-07 06:44:00,52.44915,3.901733,14.82,14.6,0.71,35.6
15.19,10.4,38.26,6.1,290.5,0.81,9.2,2019-12-07 06:45:00,52.4531,3.9031,14.82,14.6,0.71,35.8
15.04,10.4,39.96,9.4,264.9,0.81,9.1,2019-12-07 06:46:00,52.45705,3.904467,14.82,14.5,0.71,35.9
15.14,10.4,38.26,6.2,300.8,0.81,8.2,2019-12-07 06:47:00,52.46101700000001,3.905767,14.82,14.5,0.71,36.8
15.16,10.4,39.96,9.2,253.4,0.81,8.9,2019-12-07 06:48:00,52.464983,3.9070669999999996,14.82,14.5,0.71,36.1
15.16,10.4,38.26,7.6,280.8,0.81,9.0,2019-12-07 06:49:00,52.468982999999994,3.90835,14.82,14.6,0.71,36.0
15.18,10.4,38.26,7.3,277.40000000000003,0.81,8.9,2019-12-07 06:50:00,52.4729,3.909733,14.82,14.6,0.71,36.1
14.97,10.4,38.34,6.4,259.6,0.81,9.1,2019-12-07 06:51:00,52.47685,3.9110669999999996,14.82,14.6,0.71,35.9
15.14,10.4,39.96,9.8,267.8,0.81,9.4,2019-12-07 06:52:00,52.480817,3.9124830000000004,14.82,14.6,0.71,35.6
15.09,10.4,38.26,9.0,269.8,0.81,8.9,2019-12-07 06:53:00,52.48478299999999,3.9138669999999998,14.82,14.5,0.71,36.1
15.09,10.4,38.26,7.2,260.5,0.81,8.8,2019-12-07 06:54:00,52.488732999999996,3.9152669999999996,14.82,14.5,0.71,36.2
15.1,10.4,39.96,10.06,274.70000000000005,0.81,8.9,2019-12-07 06:55:00,52.49268299999999,3.9165330000000003,14.82,14.5,0.71,36.1
15.19,10.4,39.96,9.86,279.6,0.81,8.3,2019-12-07 06:56:00,52.49665,3.917933,14.82,14.6,0.71,36.7
15.04,10.4,39.96,9.64,292.0,1.27,6.6,2019-12-07 06:57:00,52.5006,3.9191,15.67,14.5,0.71,38.4
15.08,10.4,39.96,9.4,301.4000000000001,1.27,7.2,2019-12-07 06:58:00,52.504583,3.9201669999999997,15.67,14.6,0.71,37.8
15.07,10.4,38.26,8.1,283.9,1.27,7.0,2019-12-07 06:59:00,52.50855,3.921367,15.67,14.5,0.71,38.0
15.09,10.4,38.26,8.2,281.3,1.27,6.5,2019-12-07 07:00:00,52.512517,3.922483,15.67,14.5,0.71,38.5
15.01,10.4,39.96,10.68,260.90000000000003,1.27,7.2,2019-12-07 07:01:00,52.516482999999994,3.9235830000000003,15.67,14.5,0.71,37.8
14.94,10.4,38.8,10.09,262.7,1.27,6.7,2019-12-07 07:02:00,52.52045,3.9247,15.67,14.5,0.71,38.3
15.03,10.4,39.96,10.54,266.6,1.27,6.7,2019-12-07 07:03:00,52.52441700000001,3.9258830000000002,15.67,14.5,0.71,38.3
15.02,10.4,39.96,10.84,258.3,1.27,6.8,2019-12-07 07:04:00,52.528383,3.9269830000000003,15.67,14.4,0.71,38.2
15.05,10.4,39.96,10.34,258.3,1.27,6.5,2019-12-07 07:05:00,52.532332999999994,3.92805,15.67,14.4,0.71,38.5
15.12,10.4,39.96,10.74,282.4,1.27,7.1,2019-12-07 07:06:00,52.536283,3.929217,15.67,14.5,0.71,37.9
15.01,10.4,38.26,8.9,275.7,1.27,7.3,2019-12-07 07:07:00,52.54026700000001,3.93035,15.67,14.5,0.71,37.7
