stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
12.23,10.825,29.84,16.5,277.0,0.24,110.5,2019-11-01 19:39:00,51.8577,1.635283,21.89,13.0,0.47,67.11000000000001
12.93,10.825,29.52,16.64,277.9,0.24,110.3,2019-11-01 19:40:00,51.856533,1.6410330000000002,21.89,13.6,0.47,67.31000000000002
12.93,10.825,29.52,16.94,275.3,0.24,110.3,2019-11-01 19:41:00,51.85535,1.646983,21.89,14.0,0.47,67.31000000000002
13.47,10.825,30.51,16.94,272.4,0.24,113.2,2019-11-01 19:41:11,51.85535,1.646983,21.89,14.0,0.47,64.41000000000001
13.71,10.825,32.18,16.5,270.0,0.24,115.6,2019-11-01 19:42:00,51.8539,1.652883,21.89,14.1,0.47,62.01000000000002
14.12,10.825,37.93,12.9,266.0,0.24,119.4,2019-11-01 19:43:00,51.852233,1.65875,21.89,14.5,0.47,58.21000000000001
14.79,10.825,41.66,13.1,264.7,0.24,120.4,2019-11-01 19:44:00,51.85028300000001,1.6647169999999998,21.89,15.2,0.47,57.21000000000001
15.31,10.825,51.7,13.7,262.8,0.24,120.6,2019-11-01 19:45:00,51.848233,1.6708330000000002,21.89,15.6,0.47,57.01000000000002
15.25,10.825,43.27,13.3,260.3,0.24,120.3,2019-11-01 19:46:00,51.846133,1.6769999999999998,21.89,15.6,0.47,57.31000000000002
15.7,10.825,53.93,14.2,260.0,0.24,121.2,2019-11-01 19:47:00,51.843983,1.68325,21.89,16.1,0.47,56.41000000000001
16.23,10.825,55.16,14.2,259.7,0.24,122.8,2019-11-01 19:48:00,51.841683,1.6895830000000005,21.89,16.4,0.47,54.81000000000002
16.56,10.825,55.78,15.0,257.4,0.24,123.3,2019-11-01 19:49:00,51.839283,1.6959330000000001,21.89,16.7,0.47,54.31000000000002
16.94,10.825,63.0,13.9,257.5,0.24,123.4,2019-11-01 19:50:00,51.8368,1.70235,21.89,16.9,0.47,54.21000000000001
16.98,10.825,63.0,15.3,257.7,0.24,123.3,2019-11-01 19:51:00,51.8343,1.7088169999999998,21.89,17.0,0.47,54.31000000000002
17.11,10.825,63.0,14.6,261.8,0.24,123.0,2019-11-01 19:52:00,51.831817,1.7153,21.89,17.0,0.47,54.61000000000002
17.32,10.825,66.01,14.9,261.2,0.24,122.9,2019-11-01 19:53:00,51.829367,1.7218830000000005,21.89,17.2,0.47,54.71000000000001
17.4,10.825,66.01,14.7,254.9,0.24,123.4,2019-11-01 19:54:00,51.82695,1.7285830000000002,21.89,17.3,0.47,54.21000000000001
17.46,10.825,66.48,15.1,258.3,0.24,123.3,2019-11-01 19:55:00,51.8245,1.7353169999999998,21.89,17.4,0.47,54.31000000000002
17.79,10.825,66.26,14.2,257.2,0.24,122.9,2019-11-01 19:56:00,51.821983,1.7420830000000005,21.89,17.6,0.47,54.71000000000001
18.09,10.825,72.0,15.2,258.5,0.24,123.2,2019-11-01 19:57:00,51.81945,1.7489169999999998,21.89,17.7,0.47,54.41000000000001
