stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
16.89,12.0,53.0,4.9,74.5,0.25,297.0,2019-11-21 07:00:00,40.7191,28.336367,9.8,17.4,0.03,108.0
17.04,12.0,59.02,5.0,76.69999999999997,0.25,296.8,2019-11-21 07:01:00,40.721317,28.330717,9.8,17.4,0.03,108.2
16.97,12.0,53.0,5.1,77.40000000000003,0.25,297.7,2019-11-21 07:02:00,40.72355,28.3251,9.8,17.4,0.03,107.3
16.83,12.0,57.0,5.5,58.700000000000045,0.25,309.4,2019-11-21 07:03:00,40.725967,28.319383000000002,9.8,17.5,0.03,95.60000000000002
16.77,12.0,59.0,6.0,62.100000000000016,0.25,320.2,2019-11-21 07:04:00,40.729017,28.314566999999997,9.8,17.3,0.03,84.80000000000003
16.84,12.0,56.0,6.8,65.89999999999998,0.25,322.0,2019-11-21 07:05:00,40.73278300000001,28.310467,9.8,17.1,0.03,83.0
16.65,12.0,53.62,6.9,71.5,0.25,313.8,2019-11-21 07:06:00,40.736416999999996,28.3066,9.8,17.0,0.03,91.2
16.54,12.0,52.0,5.2,75.19999999999997,0.25,310.0,2019-11-21 07:07:00,40.739683,28.302133,9.8,16.9,0.03,95.0
16.61,12.0,54.0,4.8,73.10000000000002,0.25,310.0,2019-11-21 07:08:00,40.742767,28.2974,9.8,17.0,0.03,95.0
16.78,12.0,54.0,5.8,79.19999999999997,0.25,310.0,2019-11-21 07:09:00,40.74585,28.292617,9.8,17.1,0.03,95.0
16.88,12.0,53.0,6.0,75.0,0.25,310.0,2019-11-21 07:10:00,40.749,28.287716999999997,9.8,17.2,0.03,95.0
16.93,12.0,53.0,5.7,75.5,0.25,310.0,2019-11-21 07:11:00,40.752067,28.282983,9.8,17.2,0.03,95.0
16.91,12.0,53.0,5.2,71.90000000000003,0.25,310.2,2019-11-21 07:12:00,40.755133,28.278167,9.8,17.3,0.03,94.8
17.05,12.0,60.24,6.6,69.19999999999999,0.25,310.2,2019-11-21 07:13:00,40.758233000000004,28.273333,9.8,17.3,0.03,94.8
17.01,12.0,59.02,5.7,75.40000000000003,0.25,309.9,2019-11-21 07:14:00,40.761367,28.268517,9.8,17.2,0.03,95.10000000000002
17.0,12.0,53.0,5.4,69.89999999999998,0.25,310.3,2019-11-21 07:15:00,40.764466999999996,28.2637,9.8,17.3,0.03,94.7
16.92,12.0,57.76,5.4,75.19999999999997,0.25,310.1,2019-11-21 07:16:00,40.7676,28.2589,9.8,17.3,0.03,94.89999999999998
17.04,12.0,59.02,5.0,76.0,0.25,309.9,2019-11-21 07:17:00,40.770733,28.254083,9.8,17.3,0.03,95.10000000000002
16.95,12.0,57.76,5.7,76.60000000000002,0.25,309.9,2019-11-21 07:18:00,40.77385,28.249283000000002,9.8,17.3,0.03,95.10000000000002
16.97,12.0,53.0,4.9,72.0,0.25,309.9,2019-11-21 07:19:00,40.776983,28.244466999999997,9.8,17.3,0.03,95.10000000000002
16.99,12.0,57.76,5.8,72.30000000000003,0.25,309.9,2019-11-21 07:20:00,40.7801,28.23965,9.8,17.3,0.03,95.10000000000002
16.95,12.0,53.0,5.4,71.69999999999997,0.25,310.2,2019-11-21 07:21:00,40.783217,28.23485,9.8,17.2,0.03,94.8
16.84,12.0,57.76,4.2,60.40000000000003,0.25,310.2,2019-11-21 07:22:00,40.786367,28.23005,9.8,17.1,0.03,94.8
16.71,12.0,54.22,5.4,75.30000000000003,0.25,309.8,2019-11-21 07:23:00,40.789433,28.22533300000001,9.8,16.8,0.03,95.2
16.24,12.0,50.99,4.9,76.60000000000002,0.25,310.0,2019-11-21 07:24:00,40.792417,28.22073300000001,9.8,16.5,0.03,95.0
15.98,12.0,51.64,4.9,71.40000000000003,0.25,309.9,2019-11-21 07:25:00,40.79535,28.21625,9.8,16.1,0.03,95.10000000000002
15.69,12.0,47.41,5.2,75.0,0.25,309.8,2019-11-21 07:26:00,40.79825,28.211817,9.8,15.8,0.03,95.2
15.57,12.0,47.41,6.0,78.0,0.25,309.7,2019-11-21 07:27:00,40.8011,28.207466999999998,9.8,15.6,0.03,95.3
15.57,12.0,45.0,6.5,75.19999999999997,0.25,309.7,2019-11-21 07:28:00,40.80395,28.203117,9.8,15.7,0.03,95.3
15.65,12.0,44.0,5.2,75.70000000000005,0.25,309.9,2019-11-21 07:29:00,40.80683300000001,28.198733,9.8,15.8,0.03,95.10000000000002
15.68,12.0,44.0,5.5,76.39999999999998,0.25,310.0,2019-11-21 07:30:00,40.809733,28.19435,9.8,15.9,0.03,95.0
15.68,12.0,43.0,5.0,77.5,0.41,310.0,2019-11-21 07:31:00,40.812633,28.18995,9.62,15.9,0.03,95.0
15.68,12.0,43.0,5.1,75.59999999999997,0.41,309.8,2019-11-21 07:32:00,40.81555,28.185533000000003,9.62,15.9,0.03,95.2
15.73,12.0,43.0,5.4,82.89999999999998,0.41,308.8,2019-11-21 07:33:00,40.81845,28.18113300000001,9.62,15.9,0.03,96.2
15.33,12.0,46.26,3.7,98.39999999999998,0.41,294.5,2019-11-21 07:34:00,40.8212,28.176683,9.62,15.5,0.03,110.5
14.85,12.0,37.14,3.0,103.7,0.41,281.8,2019-11-21 07:35:00,40.823067,28.171733000000003,9.62,15.0,0.03,123.2
14.63,12.0,36.31,2.3,78.19999999999997,0.41,274.8,2019-11-21 07:36:00,40.824067,28.16645,9.62,14.8,0.03,130.2
14.75,12.0,36.31,1.7,64.0,0.41,272.3,2019-11-21 07:37:00,40.824616999999996,28.161033000000003,9.62,14.9,0.03,132.7
14.94,12.0,37.14,3.0,50.80000000000001,0.41,271.4,2019-11-21 07:38:00,40.824933,28.155533000000002,9.62,15.1,0.03,133.60000000000002
14.98,12.0,37.14,2.9,59.80000000000001,0.41,269.8,2019-11-21 07:39:00,40.82515,28.149966999999997,9.62,15.2,0.03,135.2
15.15,12.0,37.35,2.7,59.19999999999999,0.41,269.2,2019-11-21 07:40:00,40.825267,28.144367,9.62,15.3,0.03,135.8
15.15,12.0,37.35,2.1,55.899999999999984,0.41,265.1,2019-11-21 07:41:00,40.825317,28.138733000000002,9.62,15.3,0.03,139.89999999999998
15.14,12.0,37.35,1.6,48.19999999999999,0.41,265.0,2019-11-21 07:42:00,40.825083,28.133117,9.62,15.4,0.03,140.0
15.37,12.0,41.84,2.8,54.40000000000003,0.41,264.9,2019-11-21 07:43:00,40.8248,28.127416999999998,9.62,15.6,0.03,140.10000000000002
15.55,12.0,41.65,2.9,65.10000000000002,0.41,264.9,2019-11-21 07:44:00,40.824533,28.121667,9.62,15.8,0.03,140.10000000000002
15.71,12.0,41.65,2.5,68.0,0.41,264.8,2019-11-21 07:45:00,40.82425,28.11585,9.62,15.9,0.03,140.2
15.78,12.0,42.0,2.2,50.80000000000001,0.41,264.9,2019-11-21 07:46:00,40.82395,28.110017,9.62,15.9,0.03,140.10000000000002
15.63,12.0,41.0,1.9,45.09999999999997,0.41,266.6,2019-11-21 07:47:00,40.82365,28.104217,9.62,15.8,0.03,138.39999999999998
15.57,12.0,40.0,2.8,69.39999999999998,0.41,267.0,2019-11-21 07:48:00,40.823467,28.098416999999998,9.62,15.7,0.03,138.0
15.39,12.0,40.0,2.4,74.19999999999997,0.41,265.8,2019-11-21 07:49:00,40.8233,28.092667,9.62,15.7,0.03,139.2
15.36,12.0,41.0,2.3,63.100000000000016,0.41,265.9,2019-11-21 07:50:00,40.823067,28.086917,9.62,15.7,0.03,139.10000000000002
15.41,12.0,41.0,2.0,41.599999999999966,0.41,266.1,2019-11-21 07:51:00,40.822833,28.081166999999997,9.62,15.6,0.03,138.89999999999998
15.43,12.0,41.0,2.4,72.39999999999998,0.41,266.5,2019-11-21 07:52:00,40.822617,28.075416999999998,9.62,15.7,0.03,138.5
15.41,12.0,41.0,1.8,131.5,0.41,266.5,2019-11-21 07:53:00,40.822417,28.069683,9.62,15.7,0.03,138.5
