FOC_pred,FOC_act,stw,draft,windMperS
40.37672528642496,0,13.35,13.25,10.3
46.54099129889951,0,13.35,13.25,12.16
46.54099129889951,0,13.35,13.25,12.16
46.54099129889951,0,13.35,13.25,12.16
45.5860477594784,0,13.35,13.25,11.9
45.5860477594784,0,13.35,13.25,11.9
45.5860477594784,0,13.35,13.25,11.9
48.78843942413506,0,13.32,13.25,17.52
48.78843942413506,0,13.32,13.25,17.52
48.78843942413506,0,13.32,13.25,17.52
48.67247553177056,0,13.32,13.25,16.79
48.67247553177056,0,13.32,13.25,16.79
48.67247553177056,0,13.32,13.25,16.79
44.53933555253985,0,12.85,13.25,11.73
44.53933555253985,0,12.85,13.25,11.73
44.53933555253985,0,12.85,13.25,11.73
46.77122588835029,0,12.85,13.25,20.04
46.91503885906579,0,12.9,13.25,20.04
47.55465126993029,0,12.9,13.25,20.25
47.6146512699303,0,12.9,13.25,19.7
47.6146512699303,0,12.9,13.25,19.7
48.29922492188126,0,12.9,13.25,17.81
48.26843942413507,0,13.32,13.25,13.31
48.26843942413507,0,13.32,13.25,13.31
48.26843942413507,0,13.32,13.25,13.31
51.54524787216401,0,13.32,13.25,17.39
51.54524787216401,0,13.32,13.25,17.39
51.01946451797693,0,13.32,13.25,17.39
49.62597002487374,0,13.32,13.25,13.67
49.62597002487374,0,13.32,13.25,13.67
49.62597002487374,0,13.32,13.25,13.67
48.94018667068667,0,13.32,13.25,10.85
48.94018667068667,0,13.32,13.25,10.85
48.94018667068667,0,13.32,13.25,10.85
47.0598255943318,0,13.32,13.25,9.97
47.0598255943318,0,13.32,13.25,9.97
47.0598255943318,0,13.32,13.25,9.97
53.68671752903672,0,13.75,13.25,13.82
53.68671752903672,0,13.75,13.25,13.82
54.95649828843148,0,13.75,13.25,14.32
50.34771727142534,0,13.32,13.25,16.08
50.34771727142534,0,13.32,13.25,16.08
50.34771727142534,0,13.32,13.25,16.08
48.68229499359313,0,13.32,13.25,13.71
48.68229499359313,0,13.32,13.25,13.28
48.68229499359313,0,13.32,13.25,13.28
46.611092670344185,0,13.08,13.25,11.46
46.611092670344185,0,13.08,13.25,11.46
46.611092670344185,0,13.08,13.25,11.46
44.0403672088641,0,13.32,13.25,8.95
45.20615056305118,0,13.32,13.25,9.41
45.20615056305118,0,13.32,13.25,9.41
49.85386170196729,0,13.32,13.25,11.3
49.85386170196729,0,13.32,13.25,11.3
49.59597002487375,0,13.32,13.25,11.3
46.365438687220276,0,13.76,13.25,5.68
39.302132309911066,0,12.88,13.25,5.68
39.302132309911066,0,12.88,13.25,5.68
