FOC_pred,FOC_act,stw,draft,windMperS
83.92,0,17,12.29,5.71
83.92,0,17,12.29,5.71
91.69154092751818,0,17.28,12.29,11.97
93.63480378842138,0,17.41,12.29,11.97
93.63480378842138,0,17.41,12.29,11.97
84.34425564411089,0,16.97,12.29,9.08
84.34425564411089,0,16.97,12.29,9.08
84.34425564411089,0,16.97,12.29,9.08
84.34122542528357,0,16.97,12.29,8.09
86.77637651942017,0,16.97,12.29,11.09
86.77637651942017,0,16.97,12.29,11.09
86.8194067382475,0,16.97,12.29,10.86
86.8794067382475,0,16.97,12.29,10.86
86.8794067382475,0,16.97,12.29,10.86
87.03275705896084,0,16.98,12.29,10.86
86.8194067382475,0,16.97,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
151.08879263625647,0,16.97,12.29,10.86
99.00021804979252,0,17.02,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
86.8794067382475,0,16.97,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
140.4175755470683,0,16.97,12.29,10.86
86.77637651942017,0,16.97,12.29,10.86
86.8194067382475,0,16.97,12.29,10.86
83.43364987821528,0,16.97,12.29,6.29
83.43364987821528,0,16.97,12.29,6.29
83.43364987821528,0,16.97,12.29,6.29
83.77355437514589,0,16.98,12.29,6.29
83.77355437514589,0,16.98,12.29,6.57
84.32749036973064,0,16.98,12.29,6.56
92.64478761112807,0,17.48,12.29,6.76
92.64478761112807,0,17.48,12.29,6.76
