FOC_pred,FOC_act,stw,draft,windMperS
56.0640741711011,51.12,15.04,12.45,5
57.08765629553827,51.02,15.02,12.45,6
56.81,51.26,15,12.45,6
56.672262306167795,51.55,14.99,12.45,7
56.534708262566824,51.84,14.98,12.45,7
55.932172141012565,51.84,14.96,12.45,7
55.79567200355834,52.03,14.95,12.45,7
55.659354352891704,52.13,14.94,12.45,7
57.364213289291925,51.7,14.94,12.45,8
57.364213289291925,51.36,14.94,12.45,8
57.364213289291925,51.55,14.94,12.45,8
57.364213289291925,51.12,14.94,12.45,8
57.09052083020538,51.22,14.95,12.45,8
57.23004311092427,51.41,14.96,12.45,8
57.23004311092427,51.31,14.96,12.45,8
57.509647752687535,51.6,14.98,12.45,8
58.060236751846745,51.98,14.99,12.45,8
58.2,52.03,15,12.45,8
57.64973036326647,52.52,14.99,12.45,8
57.64973036326647,52.36,14.99,12.45,9
57.509647752687535,52.93,14.98,12.45,9
57.369752043495886,53.32,14.97,12.45,9
56.97975204349589,53.32,14.97,12.45,9
56.84004311092428,53.42,14.96,12.45,10
56.84004311092428,53.51,14.96,12.45,10
56.323046025764214,53.42,14.95,12.45,10
56.323046025764214,53.61,14.95,12.45,10
56.323046025764214,53.9,14.95,12.45,10
56.323046025764214,53.8,14.95,12.45,10
60.282743679058306,54,14.95,12.45,11
59.99319959882289,53.9,14.93,12.45,11
59.29319959882289,53.51,14.93,12.45,11
59.43787473665244,53.04,14.94,12.45,11
59.58274367905831,52.56,14.95,12.45,11
59.87306349648671,52.6,14.97,12.45,11
60.164160088883555,52.23,14.99,12.45,11
60.456141475352325,51.94,15.01,12.45,11
60.60247780597626,51.84,15.02,12.45,11
56.72714401029178,51.84,15.03,12.45,10
56.72714401029178,51.65,15.03,12.45,10
60.895735552306874,51.74,15.04,12.45,11
60.895735552306874,51.65,15.04,12.45,11
61.04265722764753,51.45,15.05,12.45,11
60.895735552306874,51.55,15.04,12.45,11
60.895735552306874,51.45,15.04,12.45,11
60.895735552306874,51.45,15.04,12.45,11
60.60247780597626,51.45,15.02,12.45,11
60.456141475352325,51.65,15.01,12.45,12
60.31,51.65,15,12.45,12
60.018514630953106,51.84,14.98,12.45,12
60.018514630953106,52.03,14.98,12.45,12
59.72780655576244,52.03,14.96,12.45,12
59.58274367905831,52.13,14.95,12.45,12
59.43787473665244,52.13,14.94,12.45,12
59.1487181358477,52.23,14.92,12.45,12
59.560335715572634,52.23,14.9,12.45,12
59.27272643805178,52.32,14.88,12.45,12
58.98588926550957,52.32,14.86,12.45,12
58.69982316017055,52.42,14.84,12.45,12
58.414527084259205,52.52,14.82,12.45,12
58.13000000000001,52.52,14.8,12.45,12
57.851626596532356,52.6,14.78,12.45,12
57.57400555315604,52.52,14.76,12.45,12
57.29713585179244,52.6,14.74,12.45,12
57.02101647436294,52.6,14.72,12.45,12
56.608242038548156,52.52,14.69,12.45,12
56.333994016860004,52.52,14.67,12.45,13
56.06049275583082,52.6,14.65,12.45,13
55.78773723738201,52.6,14.63,12.45,13
55.51572644343493,52.7,14.61,12.45,13
55.38,52.8,14.6,12.45,13
55.11879140211809,52.6,14.58,12.45,12
55.11879140211809,52.6,14.58,12.45,12
54.98845552936142,52.52,14.57,12.45,12
54.858298443782104,52.42,14.56,12.45,12
54.858298443782104,52.42,14.56,12.45,12
54.858298443782104,52.32,14.56,12.45,12
55.566276344727015,52.32,14.56,12.45,12
55.43579413128608,52.23,14.55,12.45,12
55.43579413128608,52.13,14.55,12.45,12
55.43579413128608,52.03,14.55,12.45,12
55.43579413128608,52.03,14.55,12.45,12
55.43579413128608,51.84,14.55,12.45,12
55.43579413128608,51.84,14.55,12.45,12
55.43579413128608,51.74,14.55,12.45,12
56.120742348516075,51.55,14.55,12.45,12
56.120742348516075,51.55,14.55,12.45,13
55.989433168241476,51.55,14.54,12.45,13
55.989433168241476,51.55,14.54,12.45,13
55.85830448165704,51.55,14.53,12.45,13
55.7273561646268,51.55,14.52,12.45,13
55.46600014268501,51.45,14.5,12.45,13
55.335592189501554,51.45,14.49,12.45,13
55.20536410932844,51.45,14.48,12.45,12
54.945447071469346,51.45,14.46,12.45,12
54.945447071469346,51.45,14.46,12.45,12
54.68624803602003,51.36,14.44,12.45,12
54.68624803602003,51.45,14.44,12.45,12
54.55691745885915,51.45,14.43,12.45,12
54.42776600989283,51.45,14.42,12.45,12
54.42776600989283,51.55,14.42,12.45,12
54.2987935649851,51.65,14.41,12.45,12
54.2987935649851,51.65,14.41,12.45,13
54.2987935649851,51.65,14.41,12.45,13
54.2987935649851,51.65,14.41,12.45,13
54.2987935649851,51.65,14.41,12.45,13
54.2987935649851,51.74,14.41,12.45,13
54.2987935649851,51.84,14.41,12.45,13
53.75579079142621,51.84,14.42,12.45,13
53.75579079142621,51.84,14.42,12.45,13
53.75579079142621,53.47,14.42,12.45,13
53.75579079142621,55.2,14.42,12.45,13
53.75579079142621,55.28,14.42,12.45,13
57.46184035449299,56.92,14.42,12.45,14
57.46184035449299,56.92,14.42,12.45,14
57.46184035449299,58.55,14.42,12.45,14
57.46184035449299,58.64,14.42,12.45,14
57.46184035449299,58.64,14.42,12.45,14
57.46184035449299,58.64,14.42,12.45,14
57.46184035449299,60.26,14.42,12.45,14
57.46184035449299,60.36,14.42,12.45,14
57.46184035449299,60.36,14.42,12.45,14
57.46184035449299,60.36,14.42,12.45,14
57.46184035449299,60.47,14.42,12.45,14
57.58802280463249,60.55,14.43,12.45,14
57.71438026507704,58.92,14.44,12.45,14
57.840912857108876,57.3,14.45,12.45,14
57.96762070201028,57.3,14.46,12.45,14
54.269504948316325,55.67,14.46,12.45,13
54.39837849237428,55.67,14.47,12.45,13
54.52743028473588,54.04,14.48,12.45,13
54.52743028473588,54.04,14.48,12.45,13
54.78606910710888,54.04,14.5,12.45,13
54.91565638348976,54.04,14.51,12.45,13
55.04542240091318,52.42,14.52,12.45,13
55.30549115162661,52.32,14.54,12.45,13
55.43579413128608,52.32,14.55,12.45,13
55.566276344727015,52.23,14.56,12.45,13
55.82777896569219,52.13,14.58,12.45,13
55.82777896569219,52.03,14.58,12.45,13
56.09,52.03,14.6,12.45,13
56.22572644343494,52.03,14.61,12.45,13
56.36163881347565,51.94,14.62,12.45,13
56.63402184241379,51.94,14.64,12.45,13
56.77049275583082,51.94,14.65,12.45,13
56.90715010489295,51.94,14.66,12.45,13
57.18102461899179,51.84,14.68,12.45,13
57.18102461899179,51.84,14.68,12.45,13
57.31824203854815,51.65,14.69,12.45,13
57.31824203854815,51.55,14.69,12.45,13
57.31824203854815,51.45,14.69,12.45,13
57.31824203854815,51.55,14.69,12.45,13
57.45564640278891,51.55,14.7,12.45,13
57.45564640278891,51.65,14.7,12.45,13
57.59323783897391,51.55,14.71,12.45,13
57.59323783897391,51.55,14.71,12.45,13
57.59323783897391,51.55,14.71,12.45,13
57.73101647436293,51.55,14.72,12.45,13
57.73101647436293,51.55,14.72,12.45,13
57.73101647436293,51.55,14.72,12.45,13
57.868982436215845,51.55,14.73,12.45,13
58.007135851792434,51.55,14.74,12.45,13
58.007135851792434,51.55,14.74,12.45,13
58.14547684835256,51.74,14.75,12.45,13
58.284005553156035,51.84,14.76,12.45,13
58.56162659653235,51.94,14.78,12.45,13
57.921225665298934,51.84,14.79,12.45,13
57.921225665298934,51.74,14.79,12.45,13
58.06,51.65,14.8,12.45,13
58.06,51.74,14.8,12.45,13
58.201673845940185,51.74,14.81,12.45,13
58.201673845940185,51.74,14.81,12.45,13
58.06,51.74,14.8,12.45,12
58.06,51.74,14.8,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.65,14.81,12.45,12
58.201673845940185,51.74,14.81,12.45,12
58.201673845940185,51.84,14.81,12.45,12
58.343539142994416,51.94,14.82,12.45,12
58.343539142994416,51.84,14.82,12.45,12
58.201673845940185,51.84,14.81,12.45,12
58.06,51.84,14.8,12.45,12
58.201673845940185,51.84,14.81,12.45,12
58.343539142994416,51.84,14.82,12.45,12
58.343539142994416,51.84,14.82,12.45,12
58.343539142994416,51.84,14.82,12.45,12
58.343539142994416,51.84,14.82,12.45,12
58.343539142994416,51.74,14.82,12.45,12
58.343539142994416,51.74,14.82,12.45,12
58.343539142994416,51.74,14.82,12.45,12
58.201673845940185,51.84,14.81,12.45,12
58.06,51.65,14.8,12.45,12
58.06,51.55,14.8,12.45,12
57.921225665298934,51.55,14.79,12.45,12
57.78263886345405,51.65,14.78,12.45,11
57.78263886345405,51.55,14.78,12.45,11
57.78263886345405,51.55,14.78,12.45,11
57.78263886345405,51.55,14.78,12.45,11
57.644239467668285,51.55,14.77,12.45,11
57.50602735114457,51.45,14.76,12.45,11
57.50602735114457,51.45,14.76,12.45,11
57.368002387085824,51.36,14.75,12.45,12
56.530164448695004,51.45,14.74,12.45,12
56.530164448695004,51.45,14.74,12.45,12
56.530164448695004,51.36,14.74,12.45,12
57.23016444869501,51.45,14.74,12.45,12
57.23016444869501,51.65,14.74,12.45,11
57.368002387085824,51.74,14.75,12.45,11
57.368002387085824,51.74,14.75,12.45,12
57.368002387085824,51.74,14.75,12.45,12
57.368002387085824,51.74,14.75,12.45,12
57.368002387085824,51.74,14.75,12.45,12
57.368002387085824,51.74,14.75,12.45,12
57.368002387085824,51.65,14.75,12.45,12
57.23016444869501,51.74,14.74,12.45,12
57.23016444869501,51.65,14.74,12.45,12
57.092513409175055,51.74,14.73,12.45,12
56.95504914172889,51.74,14.72,12.45,12
56.95504914172889,51.84,14.72,12.45,12
56.68068041586967,51.94,14.7,12.45,12
56.54377570386252,51.84,14.69,12.45,12
56.407057256740906,51.74,14.68,12.45,12
56.407057256740906,51.65,14.68,12.45,12
56.407057256740906,51.65,14.68,12.45,12
56.407057256740906,51.65,14.68,12.45,12
56.407057256740906,51.74,14.68,12.45,12
56.407057256740906,51.74,14.68,12.45,12
56.407057256740906,51.74,14.68,12.45,12
56.407057256740906,51.84,14.68,12.45,12
56.407057256740906,51.84,14.68,12.45,12
56.54377570386252,51.94,14.69,12.45,12
56.68068041586967,52.03,14.7,12.45,12
56.68068041586967,51.94,14.7,12.45,12
56.81777151955946,51.65,14.71,12.45,12
56.95504914172889,51.74,14.72,12.45,12
57.23016444869501,51.84,14.74,12.45,12
57.50602735114457,51.94,14.76,12.45,12
57.644239467668285,51.94,14.77,12.45,12
57.78263886345405,51.94,14.78,12.45,12
58.06,51.84,14.8,12.45,11
58.201673845940185,51.65,14.81,12.45,11
57.78411310747103,51.65,14.83,12.45,11
57.925866054891586,51.74,14.84,12.45,11
57.925866054891586,52.11,14.84,12.45,11
54.022123423217806,52.46,14.84,12.45,10
53.75069590655215,52.26,14.82,12.45,10
53.34932927608439,51.97,14.79,12.45,10
52.95837611896093,51.88,14.76,12.45,10
52.43957181958412,51.97,14.72,12.45,10
51.605644736225074,51.78,14.68,12.45,9
51.0964348787561,51.6,14.64,12.45,9
50.59,51.49,14.6,12.45,9
49.993889633140974,51.39,14.55,12.45,9
49.40186219798338,51.31,14.5,12.45,9
48.93117053205657,51.31,14.46,12.45,9
48.46307577906017,51.78,14.42,12.45,9
48.012288703788215,51.97,14.38,12.45,9
47.686855408896776,52.07,14.35,12.45,8
47.57867952989501,51.88,14.34,12.45,8
47.47065441864445,51.74,14.33,12.45,8
47.57867952989501,52.03,14.34,12.45,8
47.79518216078762,52.42,14.36,12.45,8
48.12106870517376,52.7,14.39,12.45,8
48.46307577906017,52.89,14.42,12.45,8
48.93117053205657,53.18,14.46,12.45,8
49.283945428055034,53.38,14.49,12.45,8
48.438515299638524,53.38,14.52,12.45,7
48.66544787748112,53.57,14.54,12.45,7
48.7385367988617,53.76,14.57,12.45,7
49.349999999999994,53.96,14.6,12.45,7
49.59595659838341,53.76,14.62,12.45,7
49.59595659838341,53.67,14.62,12.45,7
49.59595659838341,53.57,14.62,12.45,7
49.71918753493862,53.38,14.63,12.45,7
49.71918753493862,53.28,14.63,12.45,7
49.59595659838341,53.28,14.62,12.45,7
49.59595659838341,53.18,14.62,12.45,7
49.47289412514654,53.09,14.61,12.45,7
49.23551627037225,53.09,14.59,12.45,7
49.00701918463441,52.89,14.57,12.45,7
48.77914854699094,52.89,14.55,12.45,7
48.551903497526794,54.14,14.53,12.45,7
48.32528317632696,54.14,14.51,12.45,7
47.98652217895872,55.3,14.48,12.45,7
47.649161983163154,55.3,14.45,12.45,7
47.31319968672712,55.2,14.42,12.45,7
46.884440031948884,55.2,14.38,12.45,7
46.57717045584208,55.3,14.35,12.45,7
46.169471553514384,55.48,14.31,12.45,7
45.86518930168873,55.48,14.28,12.45,7
45.56218286455957,55.58,14.25,12.45,7
45.26044956184393,55.68,14.22,12.45,7
44.87871061028772,55.77,14.18,12.45,7
45.408864548823026,55.58,14.13,12.45,8
45.028331475923814,55.68,14.09,12.45,8
44.64995286617263,55.77,14.05,12.45,8
44.36757909596941,54.72,14.02,12.45,8
44.01083329859913,54.72,13.98,12.45,8
43.757989279984116,53.57,13.95,12.45,8
42.64464500724587,53.57,13.92,12.45,7
42.489424556621344,53.67,13.9,12.45,7
43.17223595887102,53.57,13.88,12.45,8
42.10332343135393,53.47,13.85,12.45,7
41.87299669104961,53.38,13.82,12.45,7
41.72,53.28,13.8,12.45,7
41.44886555942317,53.18,13.76,12.45,7
41.31388804574838,53.09,13.74,12.45,7
41.17930290829012,53.09,13.72,12.45,7
41.11215730215956,53.28,13.71,12.45,7
40.97815965813028,53.18,13.69,12.45,7
40.84455296245649,53.09,13.67,12.45,7
40.711336643993754,52.99,13.65,12.45,7
40.57851013159765,52.99,13.63,12.45,7
40.51224287419194,52.99,13.62,12.45,7
40.38,52.99,13.6,12.45,7
40.322703062312534,52.99,13.59,12.45,6
40.26549038481235,53.18,13.58,12.45,6
40.208361905497846,53.18,13.57,12.45,6
40.15131756236741,53.18,13.56,12.45,7
40.15131756236741,53.28,13.56,12.45,7
40.15131756236741,53.28,13.56,12.45,7
40.30929382398128,53.28,13.56,12.45,7
40.30929382398128,53.38,13.56,12.45,7
40.25182948185676,53.28,13.55,12.45,7
40.25182948185676,53.38,13.55,12.45,7
40.25182948185676,53.38,13.55,12.45,7
40.25182948185676,53.47,13.55,12.45,7
40.25182948185676,53.47,13.55,12.45,7
40.25182948185676,53.47,13.55,12.45,7
40.30929382398128,53.57,13.56,12.45,7
40.30929382398128,53.57,13.56,12.45,7
40.36684298430756,53.57,13.57,12.45,7
40.42447702538591,53.57,13.58,12.45,7
40.42447702538591,53.57,13.58,12.45,7
40.48219600976663,53.67,13.59,12.45,7
41.19611137921574,53.67,13.59,12.45,8
40.54,53.76,13.6,12.45,7
41.33198982613482,53.67,13.61,12.45,8
40.674216648433614,53.86,13.62,12.45,7
41.54859481991902,53.96,13.64,12.45,8
41.87089922835122,53.96,13.65,12.45,8
41.73649789656887,53.86,13.66,12.45,8
42.09474717624494,53.96,13.68,12.45,8
42.2445256446686,54.04,13.7,12.45,8
42.3947420615188,53.96,13.72,12.45,8
42.545397066136246,54.04,13.74,12.45,8
42.696491297861755,53.96,13.76,12.45,8
42.923957594835535,54.04,13.79,12.45,8
43.17076404871989,54.04,13.82,12.45,8
43.3420230653509,53.96,13.84,12.45,8
43.5998412220516,53.96,13.87,12.45,8
43.77234079230212,53.96,13.89,12.45,8
42.92913679180181,53.96,13.9,12.45,7
43.092368620523075,53.86,13.92,12.45,7
43.25607018080187,53.76,13.94,12.45,7
43.42024214753986,53.86,13.96,12.45,7
43.58488519563868,53.86,13.98,12.45,7
43.75,53.86,14,12.45,7
43.93165554557038,53.76,14.02,12.45,7
44.113830106632676,53.76,14.04,12.45,7
44.06355418214742,53.76,14.06,12.45,7
44.1545989679599,53.76,14.07,12.45,7
44.479739236805045,53.76,14.08,12.45,7
44.6634752867011,53.86,14.1,12.45,7
44.84773331366106,53.86,14.12,12.45,7
44.70359059176113,53.86,14.13,12.45,7
44.88762730744082,53.86,14.15,12.45,7
45.07218500427537,53.96,14.17,12.45,7
45.2572644186339,54.04,14.19,12.45,7
45.5524244343744,54.14,14.22,12.45,7
46.10702570784704,54.24,14.25,12.45,7
46.4189880002608,54.33,14.28,12.45,7
46.523267188905905,54.24,14.29,12.45,7
47.89691758728891,54.24,14.31,12.45,8
48.11652705899134,54.43,14.33,12.45,8
48.336750393248344,54.43,14.35,12.45,8
48.55758844681162,54.62,14.37,12.45,8
48.779042076432816,54.62,14.39,12.45,8
49.00941778822373,54.53,14.41,12.45,8
49.24875105380809,54.62,14.43,12.45,8
49.36866676136722,54.72,14.44,12.45,8
49.60899690151564,54.72,14.46,12.45,8
49.72941156430339,54.62,14.47,12.45,8
49.9707406508022,54.62,14.49,12.45,8
49.9707406508022,54.62,14.49,12.45,8
50.21273685252711,54.43,14.51,12.45,8
50.669952291204254,54.33,14.52,12.45,8
50.91395501870758,54.53,14.54,12.45,8
51.158629929608736,54.53,14.56,12.45,8
51.28121974277063,54.43,14.57,12.45,8
51.403977948506565,54.33,14.58,12.45,8
51.52690466239139,54.33,14.59,12.45,8
51.64999999999999,54.33,14.6,12.45,8
51.90780992842597,54.33,14.62,12.45,8
51.90780992842597,54.24,14.62,12.45,8
52.0369797052971,54.24,14.63,12.45,8
52.1663261849818,54.24,14.64,12.45,8
52.42554973591657,54.24,14.66,12.45,8
52.68548154747947,54.24,14.68,12.45,8
52.81571335294933,54.14,14.69,12.45,8
52.946122585919646,54.14,14.7,12.45,8
53.076709367171595,54.24,14.71,12.45,8
51.92960189540014,54.04,14.73,12.45,7
52.05770778984389,54.14,14.74,12.45,7
52.31444151292651,54.04,14.76,12.45,7
52.57187193496635,54.04,14.78,12.45,7
52.83,53.86,14.8,12.45,7
53.09773208275779,53.76,14.82,12.45,7
53.36618776529937,53.76,14.84,12.45,7
53.63536802414268,53.76,14.86,12.45,7
53.90527383580566,53.67,14.88,12.45,7
54.175906176806194,53.67,14.9,12.45,7
54.311495100969914,53.67,14.91,12.45,7
54.58321906694792,53.57,14.93,12.45,7
54.85567200355834,53.67,14.95,12.45,7
55.26572036454267,53.76,14.98,12.45,7
55.53999999999999,53.67,15,12.45,7
55.68021682094614,53.67,15.01,12.45,7
55.82062059762586,53.57,15.02,12.45,7
56.10198951640253,53.57,15.04,12.45,7
56.24295490760776,53.57,15.05,12.45,7
56.52544817642243,53.57,15.07,12.45,7
56.666976303140174,53.57,15.08,12.45,7
56.6405299397696,53.57,15.1,12.45,6
56.783622570756094,53.47,15.11,12.45,6
56.926904728378446,53.47,15.12,12.45,6
57.07037653806797,53.38,15.13,12.44,6
57.662939338342795,53.38,15.15,12.44,6
57.662939338342795,53.38,15.15,12.43,6
57.80597357347525,53.28,15.16,12.43,6
57.94919663265307,53.18,15.17,12.42,6
58.092608640430385,53.18,15.18,12.42,6
58.67999999999999,53.18,15.2,12.42,6
58.823696705801126,53.09,15.21,12.41,6
57.688570742154134,53.09,15.22,12.4,5
57.688570742154134,53.09,15.22,12.4,5
57.83314082445749,53.09,15.23,12.4,5
57.97790088056047,53.09,15.24,12.39,5
58.122851035199645,52.99,15.25,12.38,5
58.122851035199645,53.09,15.25,12.38,5
58.267991413111574,53.09,15.26,12.38,5
58.267991413111574,53.19,15.26,12.38,5
58.122851035199645,53.19,15.25,12.38,5
58.122851035199645,53.19,15.25,12.38,5
57.825326552443485,53.29,15.25,12.38,5
57.679879993165144,53.19,15.24,12.38,5
57.53462418344536,53.19,15.23,12.38,5
57.38955899812043,53.11,15.22,12.38,5
57.244684312026564,53.19,15.21,12.38,5
57.244684312026564,53.19,15.21,12.38,4
57.244684312026564,53.19,15.21,12.38,4
57.10000000000001,53.19,15.2,12.38,4
57.10000000000001,53.11,15.2,12.38,4
57.244684312026564,53.29,15.21,12.38,4
57.244684312026564,53.29,15.21,12.38,4
57.244684312026564,53.19,15.21,12.38,4
57.53462418344536,53.09,15.23,12.38,4
57.679879993165144,52.99,15.24,12.38,4
57.970963986444154,52.99,15.26,12.38,4
58.11679242033093,52.89,15.27,12.38,4
57.1234904429857,52.89,15.29,12.38,3
57.27039229367206,52.89,15.3,12.38,3
57.417486298484945,52.89,15.31,12.38,3
57.564772583015326,52.89,15.32,12.38,3
58.995781030429455,52.89,15.33,12.38,4
59.1429499681039,52.8,15.34,12.38,4
59.1429499681039,52.8,15.34,12.38,4
59.29031090697443,52.8,15.35,12.38,4
59.29031090697443,52.7,15.35,12.38,4
59.29031090697443,52.7,15.35,12.38,4
59.43786397220481,52.7,15.36,12.38,4
59.43786397220481,52.7,15.36,12.38,4
59.43786397220481,52.8,15.36,12.38,4
59.72988491427918,52.7,15.36,12.38,4
59.72988491427918,52.6,15.36,12.38,4
59.72988491427918,52.7,15.36,12.38,4
59.72988491427918,52.7,15.36,12.38,4
59.72988491427918,52.7,15.36,12.38,4
59.87535997928177,52.7,15.35,12.38,4
59.87535997928177,52.6,15.35,12.38,4
59.87535997928177,52.7,15.35,12.38,4
59.87535997928177,52.6,15.35,12.38,4
59.87535997928177,52.7,15.35,12.38,4
59.87535997928177,52.7,15.35,12.38,4
59.72900491712708,52.7,15.34,12.38,4
60.02203239163867,52.7,15.34,12.38,4
59.87637030315543,52.7,15.33,12.38,4
59.87637030315543,52.7,15.33,12.38,4
59.87637030315543,52.8,15.33,12.38,4
59.87637030315543,52.8,15.33,12.38,5
59.87637030315543,52.8,15.33,12.38,5
59.87637030315543,52.8,15.33,12.38,5
60.02203239163867,52.89,15.34,12.38,5
60.16788451543543,52.8,15.35,12.38,5
60.16788451543543,52.89,15.35,12.38,5
60.16788451543543,52.8,15.35,12.38,5
60.16788451543543,52.89,15.35,12.38,5
61.43798266005012,52.89,15.35,12.38,6
60.313926798427964,52.89,15.36,12.38,5
61.7262261318847,52.89,15.37,12.38,6
61.870629477701215,52.99,15.38,12.38,6
62.015220726348474,52.99,15.39,12.38,6
62.015220726348474,52.99,15.39,12.38,6
62.015220726348474,52.99,15.39,12.38,6
62.16,52.99,15.4,12.38,6
62.16,52.99,15.4,12.38,6
62.16,52.99,15.4,12.38,6
62.015220726348474,52.89,15.39,12.38,6
61.870629477701215,52.99,15.38,12.38,6
61.870629477701215,52.99,15.38,12.38,7
61.870629477701215,53.09,15.38,12.38,7
62.18164126274422,53.09,15.38,12.38,7
62.325726947585025,53.09,15.39,12.38,7
62.18164126274422,52.99,15.38,12.38,7
62.03774282373126,52.99,15.37,12.38,7
62.03774282373126,52.99,15.37,12.38,7
61.8940315087999,52.99,15.36,12.38,7
61.8940315087999,52.99,15.36,12.38,7
61.8940315087999,52.99,15.36,12.38,7
61.8940315087999,53.09,15.36,12.38,7
61.7505071962038,53.09,15.35,12.38,7
61.7505071962038,53.09,15.35,12.38,7
63.45019723870821,53.18,15.34,12.38,8
61.60716976419663,53.18,15.34,12.38,7
61.60716976419663,53.18,15.34,12.38,7
61.60716976419663,53.09,15.34,12.38,7
61.60716976419663,53.18,15.34,12.38,7
61.60716976419663,53.09,15.34,12.38,7
61.46401909103206,53.18,15.33,12.38,7
61.46401909103206,53.18,15.33,12.38,7
61.17827753424561,53.09,15.31,12.38,7
61.17827753424561,53.09,15.31,12.38,7
