FOC_pred,FOC_act,stw,draft,windMperS
52.41089131981562,0,14.93,12.78,4.04
51.66390152595939,0,14.87,12.78,4.04
51.320023589799405,0,14.87,12.78,4.68
51.320023589799405,0,14.87,12.78,4.68
51.320023589799405,0,14.87,12.78,4.68
52.71043204191939,0,14.87,12.78,7.26
52.6069625578794,0,14.87,12.78,7.26
53.57932901927812,0,14.9,12.78,3.48
52.206577307669214,0,14.9,12.78,3.7
57.83349307383939,0,14.87,12.78,11.51
58.0534930738394,0,14.87,12.78,11.51
58.0534930738394,0,14.87,12.78,11.51
57.83349307383939,0,14.87,12.78,13.69
54.796711533841815,0,14.9,12.78,9.16
59.154891392608135,0,14.64,12.78,14.81
84.85125723968183,0,14.39,12.78,8.2
137.3170351152578,0,14.43,12.78,8.2
111.8770342796069,0,18.67,12.78,8.2
38.36947794343873,0,13.02,12.78,8.2
75.24104942715917,0,16.37,12.78,7.92
75.24104942715917,0,16.37,12.78,7.92
75.24104942715917,0,16.37,12.78,7.92
81.92615359731316,0,16.79,12.78,6.5
81.92615359731316,0,16.79,12.78,6.5
81.92615359731316,0,16.79,12.78,6.5
33.2252511377286,0,11.19,12.78,9.16
33.2252511377286,0,11.19,12.78,9.16
33.2252511377286,0,11.19,12.78,9.16
32.9452511377286,0,11.19,12.78,9.94
32.9452511377286,0,11.19,12.78,9.94
31.247794045016775,0,11.19,12.78,5.12
41.416481465067136,0,13.73,12.78,5.71
41.416481465067136,0,13.73,12.78,5.71
41.416481465067136,0,13.73,12.78,5.71
40.80001470039781,0,13.73,12.78,3.47
44.574594430621694,0,14.17,12.78,2.39
44.574594430621694,0,14.17,12.78,2.39
49.26716030693133,0,14.56,12.78,6.46
49.26716030693133,0,14.56,12.78,6.46
41.9544645442033,0,13.79,12.78,5.53
41.83701223200965,0,13.78,12.78,7.71
38.07739273309716,0,13.22,12.78,7.71
38.07739273309716,0,13.22,12.78,7.71
40.88695559920438,0,13.67,12.78,6.48
40.88695559920438,0,13.67,12.78,6.48
40.88695559920438,0,13.67,12.78,6.48
33.9,0,12.2,12.78,6.79
34.377310623773354,0,12.52,12.78,3.79
34.377310623773354,0,12.52,12.78,3.79
33.31,0,12.2,12.78,3.91
33.31,0,12.2,12.78,3.91
