FOC_pred,FOC_act,stw,draft,windMperS
45.929779218800945,0,14.23,12.78,4.04
45.340666889544636,0,14.17,12.78,4.04
45.59307631589096,0,14.17,12.78,4.68
45.59307631589096,0,14.17,12.78,4.68
45.59307631589096,0,14.17,12.78,4.68
46.33244951277581,0,14.17,12.78,7.26
45.801558201160226,0,14.17,12.78,7.26
46.12,0,14.2,12.78,3.48
45.37,0,14.2,12.78,3.7
51.41601475923815,0,14.17,12.78,11.51
52.06297852977667,0,14.17,12.78,11.51
51.41601475923815,0,14.17,12.78,13.69
51.41601475923815,0,14.17,12.78,13.69
47.36,0,14.2,12.78,9.16
45.035465295010695,0,13.94,12.78,8.2
44.132250901914475,0,13.69,12.78,8.2
44.864617346469416,0,13.73,12.78,8.2
43.70018121474746,0,13.72,12.78,8.2
44.81176057966897,0,13.72,12.78,8.78
44.33386573843859,0,13.72,12.78,7.92
44.31457029214321,0,13.69,12.78,7.92
44.31457029214321,0,13.69,12.78,7.92
51.960981586748055,0,14.18,12.78,8.4
51.27401995640802,0,14.18,12.78,9.75
51.27401995640802,0,14.18,12.78,9.75
51.27401995640802,0,14.18,12.78,8.68
51.27401995640802,0,14.18,12.78,10.03
51.27401995640802,0,14.18,12.78,10.03
51.27401995640802,0,14.18,12.78,9.54
51.27401995640802,0,14.18,12.78,9.54
42.541901097091,0,13.69,12.78,10.55
42.31708117105917,0,13.73,12.78,10.27
42.31708117105917,0,13.73,12.78,10.27
50.79698470365784,0,14.22,12.78,11.79
50.338199014821285,0,14.18,12.78,11.52
50.338199014821285,0,14.18,12.78,11.52
50.338199014821285,0,14.18,12.78,11.52
47.06442388171781,0,13.21,12.78,10.88
47.06442388171781,0,13.21,12.78,10.88
47.06442388171781,0,13.21,12.78,10.88
43.82332314582297,0,13.69,12.78,7.43
43.82332314582297,0,13.69,12.78,7.43
43.82332314582297,0,13.69,12.78,7.43
43.68994969977623,0,13.73,12.78,7.76
43.68994969977623,0,13.73,12.78,7.76
43.68994969977623,0,13.73,12.78,7.76
43.68994969977623,0,13.73,12.78,7.76
