,FOC_pred,FOC_act,stw,draft
0,31.77,0,9.4,11.22
1,31.77,0,9.4,11.22
2,31.77,0,9.4,11.22
3,142.92,0,9.4,11.22
4,31.77,0,9.4,11.22
5,40.9,0,9.4,11.22
6,40.9,0,9.4,11.22
7,31.71,0,9.4,11.22
8,142.92,0,9.4,11.22
9,31.77,0,9.4,11.22
10,40.9,0,5.0,11.22
11,142.92,0,5.0,11.22
