stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
17.12,10.25,64.0,5.94,305.0,0.83,50.0638,0.400835,2020-06-26 07:12,45.0,5.02
17.11,10.25,65.0,5.58,299.86,0.83,50.067033,0.405453,2020-06-26 07:13,45.14,5.02
17.1,10.25,64.0,6.1801,302.32,0.83,50.07035,0.410117,2020-06-26 07:14,44.68,5.02
17.09,10.25,65.0,5.76,307.22,0.83,50.0736,0.414715,2020-06-26 07:15,44.78,5.02
17.09,10.25,64.0,5.74,307.06,0.83,50.076867,0.419287,2020-06-26 07:16,44.94,5.02
17.08,10.25,65.0,6.03,312.14,0.83,50.080167,0.4239729999999999,2020-06-26 07:17,44.86,5.02
17.07,10.25,64.0,6.39,311.07,0.83,50.083433,0.42854,2020-06-26 07:18,44.93,5.02
17.16,10.25,65.0,6.7001,-42.730000000000025,0.83,50.086683,0.4331100000000001,2020-06-26 07:19,44.73,5.02
17.16,10.25,65.0,6.5401,-39.87000000000001,0.83,50.08995,0.437752,2020-06-26 07:20,44.87,5.02
17.15,10.25,64.0,6.53,-38.94,0.83,50.09323300000001,0.442383,2020-06-26 07:21,44.94,5.02
17.12,10.25,65.0,6.0201,304.98,0.83,50.096567,0.447068,2020-06-26 07:22,45.02,5.02
17.11,10.25,64.0,6.08,310.14,0.83,50.09985,0.451697,2020-06-26 07:23,44.86,5.02
17.11,10.25,65.0,7.14,307.04,0.83,50.103133,0.456298,2020-06-26 07:24,44.96,5.02
17.1,10.25,64.0,6.32,300.03,0.83,50.106433,0.460945,2020-06-26 07:25,44.97,5.02
17.09,10.25,65.0,8.57,303.0900000000001,0.83,50.109717,0.465678,2020-06-26 07:26,44.91,5.02
17.09,10.25,64.0,8.1099,302.02,0.83,50.113,0.470315,2020-06-26 07:27,44.98,5.02
17.08,10.25,65.0,7.59,304.07,0.83,50.11625,0.47498,2020-06-26 07:28,44.93,5.02
17.18,10.25,71.0,6.89,310.87,0.83,50.119517,0.4796470000000001,2020-06-26 07:29,45.13,5.02
17.17,10.25,99.0,6.6301,306.97,0.83,50.122867,0.484408,2020-06-26 07:30,45.03,5.02
17.16,10.25,65.0,5.69,308.06,0.78,50.126117,0.4890930000000001,2020-06-26 07:31,44.94,8.78
17.15,10.25,64.0,7.4799,308.11,0.78,50.1294,0.493745,2020-06-26 07:32,44.89,8.78
17.15,10.25,65.0,7.9101,303.98,0.78,50.1327,0.49854,2020-06-26 07:33,45.02,8.78
17.14,10.25,64.0,7.61,312.04,0.5,50.135983,0.503267,2020-06-26 07:34,44.96,5.75
17.13,10.25,64.0,7.99,303.31,0.5,50.13925,0.507937,2020-06-26 07:35,44.69,5.75
17.12,10.25,65.0,8.0701,305.04,0.5,50.142533,0.512608,2020-06-26 07:36,44.96,5.75
17.12,10.25,64.0,8.19,300.15,0.5,50.1458,0.517305,2020-06-26 07:37,44.85,5.75
17.11,10.25,65.0,7.88,301.97,0.5,50.14908300000001,0.522107,2020-06-26 07:38,45.03,5.75
17.1,10.25,64.0,7.65,303.1,0.5,50.152367,0.526805,2020-06-26 07:39,44.9,5.75
17.16,10.25,64.0,7.36,304.28,0.5,50.155633,0.53152,2020-06-26 07:40,44.72,5.75
17.15,10.25,65.0,6.6101,310.92,0.5,50.158983,0.536325,2020-06-26 07:41,45.08,5.75
17.25,10.25,64.0,7.1199,307.96,0.5,50.162233,0.541065,2020-06-26 07:42,45.04,5.75
17.13,10.25,65.0,7.4601,310.93,0.5,50.165533,0.545737,2020-06-26 07:43,45.07,5.75
17.13,10.25,64.0,7.3701,308.88,0.5,50.168717,0.550578,2020-06-26 07:44,45.12,5.75
17.12,10.25,64.0,6.9001,307.02,0.5,50.17205,0.555238,2020-06-26 07:45,44.98,5.75
17.12,10.25,65.0,6.6301,302.93,0.5,50.17535,0.560055,2020-06-26 07:46,45.07,5.75
17.21,10.25,65.0,8.0501,302.05,0.5,50.17863300000001,0.564775,2020-06-26 07:47,44.95,5.75
17.2,10.25,64.0,9.0999,302.44,0.5,50.181933,0.569507,2020-06-26 07:48,44.56,5.75
17.2,10.25,65.0,9.5499,298.96,0.5,50.185317,0.574298,2020-06-26 07:49,45.04,5.75
17.1,10.25,65.0,9.54,296.62,0.5,50.188533,0.5790770000000001,2020-06-26 07:50,45.38,5.75
17.09,10.25,64.0,8.87,300.05,0.5,50.1918,0.583792,2020-06-26 07:51,44.95,5.75
17.08,10.25,65.0,7.8701,303.0,0.5,50.19505,0.588575,2020-06-26 07:52,45.0,5.75
17.18,10.25,64.0,7.4,301.83,0.5,50.198283,0.593377,2020-06-26 07:53,45.17,5.75
17.17,10.25,65.0,7.4601,304.16,0.5,50.2016,0.598212,2020-06-26 07:54,44.84,5.75
17.17,10.25,65.0,7.79,302.89,0.5,50.20485,0.602992,2020-06-26 07:55,45.11,5.75
17.16,10.25,65.0,8.94,299.93,0.5,50.2081,0.607792,2020-06-26 07:56,45.07,5.75
17.16,10.25,64.0,9.39,300.82,0.5,50.211333,0.612585,2020-06-26 07:57,45.18,5.75
17.15,10.25,65.0,9.34,301.0900000000001,0.5,50.214667,0.6174649999999999,2020-06-26 07:58,44.91,5.75
17.14,10.25,65.0,8.71,301.0,0.5,50.21795,0.622218,2020-06-26 07:59,45.0,5.75
17.14,10.25,113.0,8.5201,302.03,0.5,50.2212,0.627053,2020-06-26 08:00,44.97,5.75
17.13,10.25,65.0,8.1801,302.94,0.5,50.22445,0.631803,2020-06-26 08:01,45.06,5.75
17.12,10.25,65.0,7.9601,303.08,0.5,50.22775,0.636668,2020-06-26 08:02,44.92,5.75
17.1,10.25,65.0,8.28,302.63,0.5,50.231,0.641432,2020-06-26 08:03,44.37,5.75
17.23,10.25,65.0,8.21,301.03,0.5,50.234333,0.646147,2020-06-26 08:04,43.97,5.75
17.22,10.25,64.0,8.06,304.02,0.5,50.237667,0.650895,2020-06-26 08:05,43.98,5.75
17.31,10.25,64.0,8.06,301.2,0.5,50.24105,0.655772,2020-06-26 08:06,43.8,5.75
17.3,10.25,65.0,7.49,300.89,0.5,50.244433,0.660507,2020-06-26 08:07,44.11,5.75
17.19,10.25,64.0,6.87,299.8400000000001,0.5,50.24775,0.6652279999999999,2020-06-26 08:08,44.16,5.75
17.18,10.25,64.0,7.14,298.58,0.5,50.251083,0.670007,2020-06-26 08:09,44.42,5.75
17.17,10.25,65.0,7.1001,300.96,0.5,50.2544,0.674933,2020-06-26 08:10,44.04,5.75
17.32,10.25,65.0,6.77,302.88,0.5,50.257767,0.6796220000000001,2020-06-26 08:11,43.12,5.75
