stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
13.61,10.02,35.0,12.72,135.91,0.34,39.45065,25.75755,2020-05-19 17:24,185.09,1.8
13.51,10.02,36.0,12.94,136.88,0.34,39.44683300000001,25.757067000000006,2020-05-19 17:25,185.12,1.8
13.52,10.02,35.0,12.4101,136.03,0.34,39.443083,25.7566,2020-05-19 17:26,184.97,1.8
13.42,10.02,36.0,12.0,139.1,0.34,39.43933300000001,25.756183,2020-05-19 17:27,184.9,1.8
13.42,10.02,35.0,11.7999,134.99,0.34,39.435617,25.755783,2020-05-19 17:28,185.01,1.8
13.52,10.02,36.0,11.2401,137.74,0.34,39.431883,25.75535,2020-05-19 17:29,185.26,1.8
13.52,10.02,35.0,10.8601,136.97,0.34,39.428067,25.754867,2020-05-19 17:30,185.03,1.8
13.52,10.02,36.0,10.7001,136.96,0.34,39.424333,25.754417,2020-05-19 17:31,185.04,1.8
13.42,10.02,35.0,10.71,136.96,0.34,39.420617,25.753967000000006,2020-05-19 17:32,185.04,1.8
13.42,10.02,35.0,10.8201,136.98,0.34,39.4168,25.753567,2020-05-19 17:33,185.02,1.8
13.52,10.02,36.0,11.2001,137.09,0.34,39.413083,25.753167,2020-05-19 17:34,184.91,1.8
13.42,10.02,35.0,11.37,136.17,0.34,39.409333,25.752767,2020-05-19 17:35,184.83,1.8
13.42,10.02,35.0,11.6901,134.99,0.34,39.405617,25.752383,2020-05-19 17:36,185.01,1.8
13.42,10.02,36.0,11.97,135.98,0.34,39.401867,25.752,2020-05-19 17:37,185.02,1.8
13.42,10.02,36.0,11.7601,134.89,0.34,39.398083,25.751617,2020-05-19 17:38,185.11,1.8
13.42,10.02,35.0,12.0101,134.08,0.34,39.394333,25.751233,2020-05-19 17:39,184.92,1.8
13.42,10.02,35.0,12.13,133.85,0.34,39.390567,25.750867,2020-05-19 17:40,185.15,1.8
13.42,10.02,36.0,11.6301,134.01,0.34,39.3868,25.750467,2020-05-19 17:41,184.99,1.8
13.42,10.02,35.0,11.16,134.25,0.34,39.383067,25.750083,2020-05-19 17:42,184.75,1.8
13.42,10.02,36.0,10.8601,132.07,0.34,39.379333,25.749733,2020-05-19 17:43,184.93,1.8
13.42,10.02,36.0,10.49,132.15,0.34,39.375633,25.749383,2020-05-19 17:44,184.85,1.8
13.52,10.02,36.0,9.52,131.88,0.34,39.371883,25.749067,2020-05-19 17:45,185.12,1.8
13.62,10.02,39.0,9.97,132.79,0.34,39.36805,25.748683,2020-05-19 17:46,185.21,1.8
13.72,10.02,40.0,10.8201,131.79,0.34,39.36425,25.7483,2020-05-19 17:47,185.21,1.8
13.82,10.02,39.0,10.22,130.83,0.34,39.360433,25.7479,2020-05-19 17:48,185.17,1.8
13.92,10.02,40.0,10.49,130.86,0.34,39.3566,25.747483,2020-05-19 17:49,185.14,1.8
13.88,10.02,39.0,10.35,132.88,0.34,39.352667,25.74705,2020-05-19 17:50,185.12,1.8
13.98,10.02,40.0,10.51,130.99,0.34,39.34878300000001,25.746617,2020-05-19 17:51,185.01,1.8
13.88,10.02,75.0,10.7501,130.14,0.34,39.3449,25.746233,2020-05-19 17:52,184.86,1.8
14.34,10.02,48.0,11.19,130.89,0.34,39.341,25.745833,2020-05-19 17:53,185.11,1.8
13.98,10.02,39.0,11.0001,135.18,0.34,39.337017,25.745417,2020-05-19 17:54,184.82,1.8
13.98,10.02,39.0,11.1801,127.87,0.34,39.333133,25.745017,2020-05-19 17:55,185.13,1.8
14.02,10.02,40.0,10.9899,128.78,0.34,39.329267,25.744583,2020-05-19 17:56,185.22,1.8
14.02,10.02,39.0,11.23,127.6,0.34,39.32535,25.74415,2020-05-19 17:57,185.4,1.8
14.02,10.02,39.0,10.5001,123.96,0.34,39.321383,25.7437,2020-05-19 17:58,185.04,1.8
14.02,10.02,38.0,11.2401,127.39,0.34,39.317517,25.743283,2020-05-19 17:59,185.61,1.8
14.02,10.02,38.0,11.9001,125.85,0.34,39.313667,25.74275,2020-05-19 18:00,186.15,1.8
14.29,10.02,69.0,11.6501,121.98,0.34,39.313667,25.74275,2020-05-19 18:01,186.02,1.8
14.02,10.02,39.0,11.6701,122.12,0.34,39.3098,25.7422,2020-05-19 18:02,185.88,1.8
13.92,10.02,38.0,11.97,122.85,0.34,39.3059,25.74165,2020-05-19 18:03,186.15,1.8
13.92,10.02,39.0,12.29,121.93,0.34,39.302033,25.7411,2020-05-19 18:04,186.07,1.8
13.92,10.02,39.0,12.1901,121.83,0.34,39.298167,25.740533,2020-05-19 18:05,186.17,1.8
