stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
16.96,9.62,69.0,1.55,259.84000000000003,1.78,51.95005,2.2659130000000003,2020-06-28 10:48,50.16,11.92
16.98,9.62,70.0,2.2599,34.19,1.78,51.953267,2.271987,2020-06-28 10:49,49.81,11.92
17.05,9.62,70.0,3.1401,22.920000000000016,1.78,51.9564,2.277957,2020-06-28 10:50,50.08,11.92
16.96,9.62,70.0,3.56,19.019999999999982,1.78,51.959567,2.283933,2020-06-28 10:51,49.98,11.92
16.97,9.62,70.0,0.86,56.13,1.78,51.962717,2.28987,2020-06-28 10:52,49.87,11.92
16.98,9.62,70.0,6.44,184.9,1.78,51.965933,2.295893,2020-06-28 10:53,50.1,11.92
16.99,9.62,70.0,2.0401,-11.800000000000011,1.78,51.9691,2.301885,2020-06-28 10:54,49.8,11.92
17.11,9.62,70.0,2.05,-25.019999999999985,1.78,51.972267,2.307833,2020-06-28 10:55,50.02,11.92
17.12,9.62,70.0,3.47,216.97,1.78,51.9755,2.313788,2020-06-28 10:56,50.03,11.92
17.13,9.62,70.0,5.1399,-20.980000000000018,1.78,51.97875,2.319858,2020-06-28 10:57,49.98,11.92
17.14,9.62,70.0,3.1599,-40.69,1.78,51.98195,2.325805,2020-06-28 10:58,49.69,11.92
17.15,9.62,70.0,2.1501,257.51,1.78,51.98513300000001,2.331738,2020-06-28 10:59,50.49,11.92
17.16,9.62,70.0,3.2301,212.87,1.78,51.988333,2.337747,2020-06-28 11:00,50.13,11.92
17.18,9.62,148.0,2.27,289.53,1.78,51.991533,2.343852,2020-06-28 11:01,50.47,11.92
17.26,9.62,85.0,0.85,-15.490000000000007,1.78,51.994667,2.3498900000000003,2020-06-28 11:02,50.49,11.92
17.17,9.62,69.0,0.8701,49.84000000000003,1.78,51.997767,2.355917,2020-06-28 11:03,50.16,11.92
17.08,9.62,68.0,2.1699,231.97,1.78,52.000867,2.361873,2020-06-28 11:04,50.03,11.92
17.2,9.62,70.0,2.0,268.14,1.78,52.004033,2.367932,2020-06-28 11:05,49.86,11.92
17.11,9.62,70.0,1.3201,61.09000000000003,1.78,52.00718300000001,2.373883,2020-06-28 11:06,49.91,11.92
17.02,9.62,70.0,1.0899,278.28,1.78,52.010283,2.379833,2020-06-28 11:07,49.72,11.92
17.03,9.62,69.0,2.48,47.13,1.78,52.013367,2.385703,2020-06-28 11:08,49.87,11.92
17.14,9.62,70.0,1.6499,58.50999999999999,1.78,52.016533,2.39173,2020-06-28 11:09,49.49,11.92
17.05,9.62,68.0,1.6101,128.57999999999998,1.78,52.019633,2.397663,2020-06-28 11:10,49.42,11.92
16.86,9.62,63.0,5.27,186.48,1.78,52.022733,2.403523,2020-06-28 11:11,49.52,11.92
16.58,9.62,60.0,2.0799,195.09,1.78,52.025767,2.4093150000000003,2020-06-28 11:12,49.91,11.92
16.59,9.62,59.0,1.3799,181.13,1.78,52.028833,2.415192,2020-06-28 11:13,49.87,11.92
16.5,9.62,58.0,3.3599,233.51,1.78,52.0318,2.420907,2020-06-28 11:14,49.49,11.92
16.41,9.62,57.0,7.0601,168.03,1.78,52.034783,2.42659,2020-06-28 11:15,49.97,11.92
16.42,9.62,58.0,1.48,256.25,1.78,52.037733,2.4322470000000003,2020-06-28 11:16,49.75,11.92
16.44,9.62,57.0,5.63,150.06,1.78,52.040733,2.437997,2020-06-28 11:17,49.94,11.92
16.35,9.62,56.0,5.34,144.0,1.78,52.043683,2.443648,2020-06-28 11:18,50.0,11.92
16.34,9.62,56.0,7.16,161.66,1.78,52.046583,2.4492700000000003,2020-06-28 11:19,50.34,11.92
16.35,9.62,55.0,8.42,137.97,1.78,52.049467,2.454923,2020-06-28 11:20,50.03,11.92
16.26,9.62,55.0,5.22,134.05,1.78,52.0524,2.46062,2020-06-28 11:21,49.95,11.92
16.2,9.62,55.0,7.6001,151.01,1.78,52.055267,2.466257,2020-06-28 11:22,49.99,11.92
16.31,9.62,56.0,7.09,157.06,1.78,52.058183,2.471867,2020-06-28 11:23,49.94,11.92
16.33,9.62,55.0,5.85,192.86,1.78,52.0611,2.477482,2020-06-28 11:24,50.14,11.92
16.34,9.62,56.0,5.34,134.91,1.78,52.06405,2.48322,2020-06-28 11:25,50.09,11.92
16.25,9.62,55.0,5.6201,160.04,1.78,52.066933,2.488862,2020-06-28 11:26,49.96,11.92
16.16,9.62,56.0,8.06,169.79,1.78,52.069783,2.494473,2020-06-28 11:27,50.21,11.92
16.37,9.62,56.0,5.6401,162.84,2.27,52.07265,2.500078,2020-06-28 11:28,50.16,11.5
16.29,9.62,56.0,6.89,162.74,2.27,52.075567,2.505805,2020-06-28 11:29,50.26,11.5
16.4,9.62,55.0,7.0101,155.15,2.27,52.07845,2.511463,2020-06-28 11:30,49.85,11.5
16.41,9.62,56.0,6.28,163.09,2.27,52.081333,2.517142,2020-06-28 11:31,49.91,11.5
16.42,9.62,55.0,6.33,169.94,2.27,52.0842,2.522797,2020-06-28 11:32,50.06,11.5
16.33,9.62,55.0,6.62,184.16,2.27,52.087117,2.528528,2020-06-28 11:33,49.84,11.5
16.34,9.62,56.0,5.42,171.95,2.27,52.089983,2.53417,2020-06-28 11:34,50.05,11.5
16.46,9.62,55.0,6.91,188.67,2.27,52.09285,2.539843,2020-06-28 11:35,50.33,11.5
16.36,9.62,56.0,5.81,185.83,2.27,52.095683,2.545515,2020-06-28 11:36,50.17,11.5
16.48,9.62,55.0,6.98,162.98,2.27,52.09858300000001,2.55127,2020-06-28 11:37,50.02,11.5
16.39,9.62,56.0,11.7201,164.81,2.27,52.101467,2.55696,2020-06-28 11:38,50.19,11.5
16.4,9.62,55.0,5.9,135.82999999999998,2.27,52.104317,2.562593,2020-06-28 11:39,50.17,11.5
16.52,9.62,56.0,13.5,163.92000000000004,2.27,52.107167,2.568245,2020-06-28 11:40,50.08,11.5
16.43,9.62,56.0,11.0601,163.25,2.27,52.110017,2.573927,2020-06-28 11:41,49.75,11.5
16.34,9.62,55.0,10.83,168.89,2.27,52.112933,2.579618,2020-06-28 11:42,49.11,11.5
16.36,9.62,55.0,13.1601,152.98,2.27,52.115833,2.585188,2020-06-28 11:43,49.02,11.5
16.37,9.62,55.0,13.05,156.76,2.27,52.118733,2.590728,2020-06-28 11:44,49.24,11.5
