Latitude,Longitude
17.980283,-76.8327
17.980317000000007,-76.83268299999997
17.980283,-76.83268299999997
17.9803,-76.8327
17.980283,-76.832667
17.9803,-76.83268299999997
17.980283,-76.8327
17.9803,-76.8327
17.9803,-76.83275
17.9803,-76.83265
17.98035,-76.83268299999997
17.980417000000006,-76.832483
17.980667,-76.831783
17.980683,-76.83148299999998
17.98045,-76.83108299999998
17.980067000000005,-76.8305
17.979533,-76.82978299999998
17.97885,-76.828917
17.978067000000006,-76.827867
17.977033,-76.82691700000002
17.975683,-76.82638299999998
17.974183,-76.82635
17.972783,-76.826983
17.971632999999994,-76.82826700000003
17.970433,-76.830217
17.969117,-76.83265
17.96765,-76.835433
17.966017,-76.83846700000002
17.964283,-76.84165
17.9625,-76.844983
17.960433,-76.847933
17.957667,-76.8505
17.954417000000007,-76.852317
17.95085,-76.853483
17.9472,-76.854733
17.943433,-76.85595
17.93955,-76.856633
17.935883,-76.856217
17.932782999999993,-76.854333
17.930683,-76.85155
17.929682999999994,-76.84835
17.9291,-76.84515
17.9285,-76.841933
17.92785,-76.838817
17.927317000000006,-76.83586700000002
17.92675,-76.833067
17.92615,-76.83025
17.925567,-76.827517
17.925,-76.824833
17.92445,-76.82221700000002
17.923932999999995,-76.819633
17.923382999999994,-76.817133
17.92285,-76.814583
17.922167,-76.8119
17.921417,-76.809017
17.92055,-76.805883
17.919583,-76.80238299999998
17.918567000000003,-76.7987
17.917517,-76.79485
17.916467,-76.790867
17.9154,-76.78685
17.9154,-76.78685
17.91415,-76.782883
17.9125,-76.77918299999997
17.910717,-76.77535
17.908783,-76.7716
17.906517,-76.76805
17.9039,-76.7649
17.901,-76.7618
17.897983,-76.758533
17.894867,-76.75506700000003
17.891067,-76.75223299999998
17.886767000000006,-76.749933
17.882333,-76.747683
17.877983,-76.745467
17.87345,-76.743133
17.869017000000003,-76.74073299999998
17.86465,-76.73831700000002
17.86035,-76.735933
17.856033,-76.73355
17.851817,-76.73123299999997
17.84775,-76.729
17.843567,-76.726683
17.839367000000006,-76.724417
17.8352,-76.722133
17.831017000000006,-76.71986700000002
17.826832999999993,-76.7176
17.822682999999994,-76.71535
17.818567,-76.713133
17.814417000000006,-76.710883
17.81025,-76.70865
17.8061,-76.706417
17.8019,-76.704133
17.79775,-76.70191700000002
17.793582999999995,-76.6997
17.789533,-76.69755
17.785332999999994,-76.69535
17.781117000000005,-76.693167
17.776817,-76.69095
17.7726,-76.6888
17.7684,-76.686633
17.764183,-76.68445
17.75995,-76.682317
17.755833,-76.680283
17.751617,-76.67815
17.74735,-76.676017
17.7433,-76.673767
17.739967,-76.670633
17.737333,-76.66703299999998
17.735232999999994,-76.6631
17.733817000000005,-76.659017
17.732967000000006,-76.654567
17.7326,-76.650067
17.73245,-76.64565
17.732317000000005,-76.64098299999998
17.732,-76.6363
17.731667,-76.63145
17.731367000000006,-76.626733
17.731217,-76.622
17.7311,-76.617233
17.730999999999995,-76.612617
17.730967,-76.607817
17.730999999999995,-76.60300000000002
17.730967,-76.59815
17.730933,-76.593317
17.73085,-76.588367
17.7307,-76.5835
17.730583,-76.578783
