7.731903,187.52882,25.51955,13.105456,0.80504733,220.67877,52.11067,1.8997533,29.407055
7.7296405,181.39822,26.424784,14.423658,0.7769637,215.07744,52.101574,1.6027745,29.23117
7.7130485,187.16547,25.422535,13.087713,0.79178184,220.88391,52.105103,1.9136012,29.385857
7.658029,186.85635,25.753477,13.192565,0.7876354,218.73247,52.050304,1.7771753,29.223396
7.7029066,187.49136,25.691078,13.196176,0.7988667,219.24345,52.066547,1.7818078,29.276321
7.660449,187.44301,26.321455,13.390233,0.80233836,215.43765,52.009647,1.6101598,29.142933
7.6687512,189.37468,26.186981,13.256005,0.76366824,215.04646,51.9966,1.6839277,29.227406
7.67646,189.3364,26.855225,14.428385,0.6902626,207.12541,52.139065,1.7247889,29.223427
7.7185664,193.20128,26.509237,13.2918,0.7679211,211.51541,52.02459,1.7037693,29.325642
7.7019186,192.40747,26.605515,13.356964,0.7679731,211.3774,51.986576,1.607192,29.238173
7.6775556,191.89557,27.020382,13.473461,0.77710676,210.13895,51.937622,1.475189,29.157124
7.7202163,192.32912,26.175772,13.146284,0.75827044,213.83234,52.062946,1.8539816,29.425684
7.7523255,189.17484,25.630795,13.078109,0.7856098,219.04688,52.098747,1.9093368,29.466398
7.74011,185.59392,25.913666,13.150692,0.80778545,221.81534,52.02911,1.7496626,29.390148
7.7135377,185.88496,26.077408,13.2186,0.8101251,220.31279,52.01757,1.6994319,29.311235
7.7818584,185.6142,26.47816,13.733465,0.838718,216.9778,52.01539,1.5007632,29.279049
7.731487,184.49567,25.213026,13.013074,0.7760475,224.553,52.0694,1.9114136,29.444181
7.707451,185.6094,25.395071,13.090167,0.77186745,222.17181,52.043407,1.8166487,29.3181
7.6997256,185.81625,25.667686,13.160396,0.7803629,220.9698,52.017033,1.7316655,29.262218
7.702905,184.07527,25.662477,13.107083,0.78417116,223.1555,52.017483,1.7786205,29.346474
7.6895237,183.40465,25.645237,13.114927,0.777431,223.53108,51.996784,1.7436068,29.304525
7.696166,183.92891,25.200678,13.035108,0.75791925,224.20526,52.035004,1.8520261,29.34133
7.6995487,182.39735,25.533104,13.064028,0.7770162,225.18587,52.007515,1.7998725,29.376274
7.680797,181.9566,25.402794,13.064159,0.7637681,225.39565,51.99332,1.778019,29.311943
7.7273707,183.13994,25.252148,13.009482,0.7693566,225.72957,52.03623,1.8684577,29.433588
7.728757,183.39116,25.626768,13.086122,0.7859138,224.49525,52.00674,1.7676988,29.389969
7.7643833,183.2988,26.442684,13.452249,0.8458225,221.36739,51.931274,1.4202144,29.231213
7.728325,182.3478,25.625238,13.126788,0.785357,225.43892,51.9654,1.662433,29.308273
7.728596,182.21251,25.532505,13.136822,0.7800121,225.66689,51.953926,1.6286819,29.259312
7.678846,180.13277,25.63316,13.140713,0.77468127,226.50932,51.927372,1.6135734,29.21877
7.7239585,180.41571,25.665558,13.10423,0.7891172,227.353,51.95312,1.6718479,29.348198
7.720663,180.35646,25.79723,13.174641,0.79233944,226.78827,51.914776,1.5516045,29.241951
7.7147784,179.72278,26.246449,13.276627,0.8169508,226.0321,51.880657,1.4425908,29.20466
7.682167,178.68558,25.87775,13.168687,0.78706497,227.51112,51.89577,1.5514591,29.225346
7.7348237,178.61186,26.044146,13.121448,0.7876558,228.69147,51.925663,1.6395231,29.346897
7.6996045,179.16626,25.615583,13.107853,0.7765589,228.09091,51.923573,1.6305892,29.285383
7.731806,182.1597,26.098574,13.201332,0.80135316,224.47716,51.925182,1.5576243,29.291027
7.7427797,181.58948,25.698233,13.107073,0.78489757,226.3815,51.950287,1.6574743,29.358847
7.7096157,181.1442,25.77348,13.158823,0.77736044,225.7222,51.91495,1.5712616,29.23871
7.7026563,179.41296,25.831438,13.159073,0.7824383,227.26804,51.895824,1.5485247,29.242558
7.7545466,181.65067,26.4982,13.31631,0.8282837,224.18127,51.881626,1.4106389,29.260336
7.695882,180.09477,26.036112,13.214427,0.7861628,225.76622,51.877758,1.4853292,29.193205
7.7125945,179.21849,25.618565,13.008809,0.74551,228.67947,51.96173,1.7925899,29.394068
7.65204,180.11046,25.742086,13.140354,0.7561745,225.5364,51.898968,1.590043,29.191353
7.7186117,180.91974,25.715837,13.094333,0.77296084,226.49567,51.93586,1.6606771,29.346333
7.702267,179.25464,25.652716,13.085969,0.76217717,227.95602,51.915688,1.6430291,29.3021
7.72076,179.61066,25.789349,13.077843,0.76371163,227.8084,51.92386,1.666503,29.35065
7.6791205,178.87576,25.566053,13.085383,0.75287795,227.92554,51.8992,1.6208851,29.263617
7.6813674,179.63797,25.467745,13.034949,0.7469977,227.62111,51.934006,1.719064,29.33957
7.7191753,181.56013,25.502344,13.081189,0.7552252,226.18274,51.9326,1.6546419,29.302103
7.732716,180.4464,25.805052,13.104744,0.7708693,227.02946,51.911797,1.6132442,29.339483
7.7351465,178.96832,26.069862,13.110484,0.7650702,228.11014,51.894196,1.6027815,29.332134
7.7391505,179.22786,26.032661,13.160975,0.7735688,227.7726,51.86783,1.5039788,29.262415
7.72368,179.68167,25.9357,13.121682,0.7704315,227.29343,51.89101,1.5774928,29.317577
7.714816,180.06837,25.986567,13.172781,0.77485824,226.3555,51.86876,1.4976007,29.242382
7.704334,180.01852,25.62279,13.056085,0.7479218,227.29561,51.91516,1.6687803,29.33817
7.7338095,180.36604,25.836641,13.100026,0.76137286,227.03098,51.899418,1.6014448,29.33231
7.711083,180.02199,25.637789,13.102101,0.7516501,227.16508,51.884636,1.5715321,29.267555
7.714894,178.0921,25.953484,13.036882,0.7323171,229.0043,51.90664,1.7027023,29.35457
7.6881537,178.49274,25.705496,13.083833,0.73861444,228.1508,51.87286,1.589142,29.255386
7.7410316,179.82265,26.033329,13.11309,0.7601431,227.31161,51.882942,1.5752096,29.32935
7.7313232,180.16579,25.92845,13.170142,0.7664913,226.65376,51.84986,1.4595834,29.233166
7.7467484,179.92816,25.977695,13.087517,0.7482748,227.50664,51.88966,1.6072534,29.34068
7.6912766,179.32599,25.759474,13.07949,0.74407727,227.27869,51.879993,1.604892,29.302233
7.6825194,178.2473,25.651281,13.112163,0.7296445,228.1502,51.832405,1.4943391,29.179476
7.73211,178.7388,26.08444,13.148337,0.74866045,227.96579,51.833076,1.4709809,29.23898
7.733656,174.80888,26.599941,13.089487,0.7180529,231.46245,51.836372,1.5912782,29.286789
7.7156196,173.68517,26.663527,13.101256,0.71594507,232.07002,51.81874,1.565341,29.255459
7.7068696,174.72559,26.490942,13.162274,0.73595643,230.81824,51.79396,1.445704,29.180649
7.6816883,174.84537,26.325142,13.161006,0.7348159,230.3462,51.786793,1.4295205,29.156572
7.746633,174.79707,26.684254,13.087774,0.7156612,231.63124,51.83645,1.5965782,29.298939
7.6905775,174.08757,26.557543,13.183537,0.7360607,230.83485,51.767826,1.3933557,29.146034
7.7109103,173.37221,26.579006,13.036522,0.69078475,232.67055,51.841206,1.6696709,29.29988
7.728922,174.16374,26.637756,13.103424,0.7125376,231.86096,51.81613,1.5520884,29.245697
7.7412863,173.64127,26.863482,13.063885,0.70511293,232.45056,51.839607,1.650006,29.330387
7.6888685,174.00885,26.336384,13.016542,0.68604964,231.94568,51.84558,1.6798464,29.293715
7.687924,173.2152,26.517887,13.1227045,0.7049216,231.93509,51.77605,1.4726582,29.165848
7.7365766,173.64584,26.828257,13.093183,0.70203495,232.24539,51.806046,1.5614144,29.268263
7.7441916,172.99478,27.000381,13.098369,0.7024093,232.79256,51.803967,1.5690571,29.280048
7.663688,173.95708,26.359797,13.137056,0.7137895,230.71782,51.766415,1.4323816,29.146479
7.7150846,171.53336,26.97524,13.086746,0.68649685,233.72572,51.78691,1.5687308,29.245792
7.6770973,172.53894,26.666029,13.108015,0.7017616,232.11218,51.77682,1.5053666,29.195675
7.7443657,173.64774,26.94061,13.1161585,0.7074414,232.06436,51.79362,1.5235908,29.254536
7.7239304,172.515,27.00169,13.063565,0.6931599,232.88716,51.814518,1.6315897,29.31465
7.691587,175.30278,26.114456,13.038446,0.6780342,230.84578,51.812145,1.5800886,29.229507
7.7017694,173.20787,26.55236,13.00446,0.6683192,232.68605,51.83157,1.6903282,29.306465
7.686395,173.00374,26.533314,13.081428,0.68328834,232.1473,51.77704,1.5201039,29.19214
7.6996074,172.76958,26.684118,13.040292,0.6736788,232.65977,51.802376,1.6161277,29.269535
7.7322373,172.24289,27.005903,13.028026,0.67399067,233.495,51.823338,1.6868994,29.337868
7.703247,172.34245,26.864546,13.029527,0.6767629,232.90927,51.816174,1.6666595,29.317768
7.7134285,174.37885,26.768902,13.100329,0.70725,230.82277,51.793762,1.5301684,29.264204
7.717333,172.53947,27.107975,13.06579,0.69236803,232.38638,51.802162,1.6173127,29.325687
7.7361674,172.2137,27.113674,13.008706,0.67082685,233.43553,51.834087,1.7329677,29.381464
7.717813,171.80585,27.106077,13.022026,0.674086,233.37502,51.82091,1.7022297,29.357561
7.728787,172.48317,27.059004,13.019527,0.67443585,233.01297,51.82524,1.7013575,29.364027
7.727758,169.76729,27.423965,13.054254,0.6655025,235.16376,51.78938,1.6541187,29.313995
7.761883,166.18027,28.637554,12.960107,0.6440733,237.71663,51.797375,1.8138663,29.49035
7.746903,163.88399,28.603886,13.021089,0.62486714,240.17387,51.766632,1.7606835,29.389875
7.73712,165.57481,28.101759,13.020588,0.6315245,239.02277,51.779667,1.7422135,29.353195
7.763165,163.21196,28.803705,13.030444,0.61832225,241.0841,51.756744,1.7549565,29.390673
7.698131,163.76762,27.84569,13.046244,0.60352385,240.62613,51.753952,1.7081622,29.258595
7.6861467,167.09174,27.490295,13.034172,0.63762665,236.99434,51.774044,1.6880789,29.28979
7.6577945,167.8634,27.029139,13.080034,0.6486828,236.0177,51.73108,1.5239483,29.142677
7.6929383,170.22054,26.90288,13.031449,0.6394592,234.79773,51.765987,1.6028961,29.2222
7.6560597,171.75797,26.52224,12.9915695,0.64178467,233.01038,51.786552,1.6462132,29.256454
7.691971,171.89656,26.704018,13.001698,0.63952506,233.42433,51.784863,1.6391865,29.266104
7.7178903,172.52715,26.831821,13.078087,0.6600606,232.79704,51.74852,1.4964731,29.197216
7.736333,169.07213,27.514803,13.028109,0.63357747,235.997,51.76499,1.6458502,29.29477
7.68635,170.24733,27.063917,13.030238,0.6446076,234.23665,51.763256,1.6119902,29.263046
7.6896963,172.22173,26.761463,13.068823,0.6587697,232.51143,51.74411,1.5002836,29.193232
7.6929045,172.03554,26.763527,13.045361,0.64564997,232.91971,51.747517,1.5327345,29.21272
7.69919,171.8202,26.763908,13.016441,0.63348377,233.46878,51.762074,1.5892746,29.238543
7.709618,169.70728,27.09706,13.075238,0.63006884,235.16888,51.71384,1.4852428,29.156328
7.761064,171.07465,27.505962,13.043179,0.64899427,234.30199,51.76795,1.6147234,29.322647
7.725769,170.22061,27.566257,13.089086,0.6628374,233.99829,51.736595,1.5349813,29.275507
7.6815414,174.06752,26.550798,13.101232,0.67192626,230.51595,51.726303,1.4148353,29.161198
7.747366,174.61952,27.007698,13.095014,0.6773423,230.82361,51.751873,1.4777609,29.265026
7.7529335,171.22838,27.541212,13.1047945,0.6624025,233.58519,51.727463,1.4898785,29.259491
7.721722,170.8034,27.34953,13.118558,0.6611328,233.51073,51.706566,1.4340526,29.19117
7.71336,170.62917,27.372808,13.0644455,0.65058917,233.66887,51.736958,1.5467502,29.26884
7.6949415,171.20547,27.040617,13.037072,0.6382647,233.30505,51.740578,1.5564923,29.247208
7.6887016,171.822,26.988592,13.115611,0.66008794,232.15196,51.693535,1.3870077,29.147827
7.699136,172.88936,26.915815,13.070334,0.65564185,231.64828,51.729275,1.4795991,29.222904
7.715911,171.43994,27.178925,13.11689,0.6540661,232.94014,51.693443,1.3978398,29.161522
7.673168,170.72397,27.008078,13.058849,0.63755333,233.14833,51.70954,1.4855676,29.19632
7.711658,169.16696,27.517456,13.125881,0.6423813,234.6293,51.6714,1.3942963,29.150902
7.735295,168.09361,28.206919,13.140453,0.715754,235.51982,51.76703,1.5830934,29.34882
7.71058,168.7531,27.71331,13.149021,0.7120492,235.02567,51.763348,1.5391,29.26645
7.6864586,167.38783,27.95448,13.139295,0.70951223,235.47716,51.766758,1.5935055,29.313288
7.7308693,168.07982,28.169191,13.093716,0.70518667,235.51927,51.781124,1.6391711,29.377504
7.692458,169.49797,27.68396,13.148138,0.72274244,233.73596,51.765266,1.5371704,29.289902
7.670859,169.89238,27.53588,13.147286,0.72332597,233.035,51.758907,1.5176132,29.27303
7.701247,168.18898,27.885479,13.112503,0.69754857,235.0837,51.762,1.5888164,29.314169
7.6775055,170.9813,27.368141,13.134519,0.7198212,232.37614,51.76603,1.5209876,29.275566
7.6688128,167.7313,27.837944,13.0935135,0.6912822,234.90128,51.77013,1.635179,29.337872
7.6815815,169.21602,27.540373,13.086103,0.6906365,234.23526,51.773506,1.6118473,29.314217
7.7245164,169.6959,27.83323,13.080316,0.69535094,234.15201,51.778904,1.6214491,29.361202
7.6982336,168.24023,28.09605,13.104427,0.70456594,234.45793,51.761013,1.5982063,29.355309
7.696127,169.64352,27.761494,13.099588,0.7047377,233.60632,51.772343,1.5984833,29.345203
7.692196,169.34492,27.92277,13.189871,0.72976303,233.19064,51.728138,1.448908,29.264866
7.7045903,168.3514,28.207043,13.149909,0.7158977,234.11989,51.734257,1.5141951,29.319252
7.6955395,168.44872,28.123333,13.152727,0.71424687,233.94922,51.731136,1.5061227,29.3074
7.695773,169.88194,27.905891,13.131527,0.7182873,232.92757,51.757107,1.5481173,29.341436
7.7117786,170.38304,28.166506,13.269653,0.7577725,231.79344,51.693478,1.312891,29.236584
7.7110972,174.16286,27.612783,13.256809,0.7634847,228.80965,51.714,1.3007109,29.247225
7.706828,176.31622,27.115156,13.1911545,0.7498819,227.56606,51.75554,1.3919973,29.287743
7.6825256,175.75024,27.050098,13.190986,0.7459093,227.69638,51.74443,1.3797592,29.261475
7.683685,174.49472,27.088182,13.107491,0.71471715,229.25356,51.770573,1.5140187,29.322811
7.7181716,172.82095,27.579836,13.087495,0.7073923,230.96713,51.780094,1.5838232,29.38543
7.6969595,171.7587,27.598757,13.149192,0.71311224,231.29907,51.733574,1.4593453,29.28315
7.6630216,170.60376,27.720802,13.127672,0.7113902,231.60632,51.737965,1.5124388,29.319172
7.6348767,170.78838,27.45794,13.166685,0.7155788,230.96768,51.703777,1.4020787,29.223026
7.6776056,171.70914,27.674448,13.155572,0.7193164,230.73831,51.725582,1.4490656,29.297672
7.6631837,172.43321,27.19643,13.154227,0.7036126,230.4138,51.707123,1.3860021,29.205128
7.6780787,173.25485,27.380589,13.168435,0.71809137,229.57104,51.713394,1.3871617,29.255476
7.695671,172.1697,27.490273,13.15336,0.7021899,230.92908,51.71104,1.4074402,29.24322
7.709942,171.57072,27.709032,13.112826,0.6931928,231.69101,51.734684,1.5050756,29.322506
7.695358,169.6654,28.020674,13.210268,0.7108076,232.39479,51.67003,1.335729,29.21224
7.660269,165.6756,28.623623,13.134674,0.6797602,234.79585,51.675316,1.4833124,29.30513
7.6675353,168.28835,27.821962,13.1397,0.67511594,233.76651,51.681583,1.4299353,29.215492
7.6608944,168.45296,27.786367,13.147244,0.6776892,233.43053,51.674313,1.4073693,29.204096
7.6848354,167.46942,28.410103,13.099739,0.6751292,233.97238,51.689915,1.4996899,29.321705
7.656755,169.43008,27.639605,13.148981,0.6831474,232.53229,51.676994,1.3937316,29.202244
7.6703987,171.57326,27.543297,13.18844,0.70441985,230.63617,51.671543,1.3202925,29.190525
7.6624546,167.7446,28.212376,13.121701,0.67744386,233.45612,51.681,1.4666909,29.288618
7.6787224,169.45459,28.04703,13.238154,0.70933616,231.95667,51.632584,1.2515042,29.163578
7.683857,170.26534,27.923887,13.234115,0.709342,231.45892,51.637917,1.2493485,29.163254
7.6886396,166.55328,28.58548,13.151435,0.6738161,234.51996,51.64473,1.3941306,29.254612
7.711714,167.4298,28.621132,13.24654,0.69936013,233.98738,51.619812,1.2718557,29.19353
7.7142186,168.25594,28.515081,13.242678,0.7035793,233.30753,51.629345,1.2780483,29.202625
7.695835,168.1016,28.41202,13.234863,0.7007061,233.14844,51.625374,1.2740585,29.18702
7.6610937,167.32458,28.201412,13.226168,0.6898314,233.48781,51.610832,1.2559522,29.14023
7.706007,167.48302,28.393766,13.229602,0.68083715,234.1922,51.6123,1.2641292,29.159363
7.7047296,167.52684,28.584187,13.2120495,0.69079244,233.70973,51.623444,1.2985101,29.20892
7.666478,165.38162,28.75551,13.212984,0.6820891,234.68301,51.6078,1.3087711,29.199337
7.670852,163.68402,29.145332,13.10868,0.65098727,236.01372,51.637745,1.4728441,29.313034
7.6511993,166.61263,28.161535,13.104606,0.64773417,234.41925,51.659286,1.4586803,29.247662
7.6822944,166.90076,28.545242,13.224935,0.6878322,233.80205,51.605377,1.2653869,29.17368
7.671367,168.50304,28.122166,13.217547,0.68408924,232.56746,51.607166,1.2436854,29.147793
7.615816,138.95474,37.19724,12.662306,0.44469494,241.97876,51.266056,1.1394304,29.773094
7.5941496,140.52618,36.777443,12.710465,0.44624722,241.57568,51.262604,1.1173097,29.68119
7.608397,137.89755,38.432236,12.684759,0.48431355,240.8278,51.239265,1.0750439,29.763535
7.668625,138.42253,38.992146,12.629429,0.4883896,240.73337,51.24832,1.1235393,29.897463
7.6408997,142.5609,36.99643,12.691641,0.453714,241.02068,51.27715,1.1604166,29.73505
7.6175265,137.20758,38.41218,12.671087,0.47573385,241.36331,51.235626,1.0755781,29.783842
7.6083703,139.53583,37.652023,12.6877165,0.4633003,240.92323,51.2461,1.0885537,29.74516
7.6362524,138.68971,39.071434,12.692685,0.49954587,240.50589,51.222588,1.0473824,29.758411
7.6478133,137.57196,39.173183,12.651802,0.49338073,240.73184,51.226395,1.0652425,29.83966
7.5810423,135.51097,38.469124,12.694046,0.47988948,241.24814,51.218266,1.0271175,29.753479
7.6670465,135.9032,40.29615,12.620156,0.52045184,239.9485,51.215714,1.0550039,29.957352
7.6340346,136.93846,38.527637,12.636146,0.47235572,241.1688,51.232174,1.0749984,29.866117
7.6462297,131.81157,40.241016,12.549706,0.5121486,240.15865,51.207973,1.0165684,30.137993
7.6181183,129.42577,39.696133,12.551236,0.49690622,242.2443,51.22842,1.0504233,30.171059
7.6390963,124.59844,41.68392,12.436689,0.555337,240.9709,51.201633,0.99359787,30.570383
7.661147,129.65735,40.466343,12.5093,0.5096758,241.56172,51.224686,1.0545692,30.297459
7.653145,131.40314,40.179047,12.542709,0.507762,240.95628,51.223373,1.054682,30.156662
7.672293,130.8031,40.63682,12.503627,0.51504433,240.59552,51.22147,1.0547394,30.306934
7.663099,131.86208,40.331852,12.525573,0.50909066,240.3476,51.215286,1.0385606,30.228476
7.6781683,127.20456,41.95264,12.478163,0.54382384,240.22263,51.18138,0.9704946,30.439219
7.643598,130.33202,40.55372,12.547912,0.5148957,240.47398,51.191067,0.9785658,30.164705
7.6598344,135.76491,39.122566,12.579685,0.47665414,240.7746,51.2182,1.0495028,30.04799
7.65726,138.5668,38.311775,12.623097,0.46017143,240.95503,51.227245,1.074531,29.89504
7.6533527,137.06512,39.067654,12.603274,0.47948468,239.97928,51.202843,1.0153111,29.977665
7.731234,139.08228,39.494,12.595119,0.47929752,240.13005,51.219063,1.0964404,30.059406
7.662986,146.22954,37.128044,12.780463,0.46336618,240.03198,51.225647,1.0396948,29.580006
7.7060237,142.51164,38.551956,12.689285,0.46987197,240.1064,51.210567,1.0515493,29.82909
7.646242,141.51591,38.098953,12.709185,0.46522117,240.0934,51.193626,0.98834115,29.738585
